fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
1,4,46,1.464646,0.9985782001593143,0.007446220832115106,0.012197023124088211,0.0047508022919731056
1,4,51,1.515152,0.9985782001593143,0.004477626532035817,0.00787795152353919,0.003400324991503374
1,4,56,1.565657,0.9985782001593143,0.006250540440187334,0.01588095591273125,0.009630415472543917
1,4,61,1.616162,0.9985782001593143,0.005252270414759064,0.009809714019942415,0.004557443605183351
1,4,66,1.666667,0.9985782001593143,0.007133570831603744,0.010423411232523274,0.00328984040091953
1,4,71,1.717172,0.9985782001593143,0.0051050814394872695,0.006487850771456009,0.0013827693319687397
1,4,76,1.767677,0.9985782001593143,0.005432809960087769,0.010526254734256842,0.0050934447741690725
1,4,81,1.818182,0.9985782001593143,0.004720505927163037,0.005138428444964713,0.00041792251780167593
1,4,86,1.868687,0.9985782001593143,0.00466612819066616,0.005121862342348581,0.00045573415168242114
1,4,91,1.919192,0.9985782001593143,0.004687332819558128,0.006318257568404627,0.0016309247488464993
1,4,96,1.969697,0.9985782001593143,0.0042602996365979666,0.007372180304549637,0.0031118806679516706
1,6,1,1.010101,0.9990634990458154,0.01052290983382462,0.017875771338712133,0.007352861504887514
1,6,6,1.060606,0.9990634990458154,0.008603077495075127,0.016062299633290634,0.0074592221382155065
1,6,11,1.111111,0.9990634990458154,0.007189625944648745,0.009400056744377838,0.002210430799729092
1,6,16,1.161616,0.9990634990458154,0.006977023460571297,0.012723975840851514,0.005746952380280217
1,6,21,1.212121,0.9990634990458154,0.006366291700334612,0.019671224900967944,0.01330493320063333
1,6,26,1.262626,0.9990634990458154,0.005551072688646935,0.017502342765813566,0.01195127007716663
1,6,31,1.313131,0.9990634990458154,0.0064214704583984246,0.010902237638329244,0.0044807671799308195
1,6,36,1.363636,0.9990634990458154,0.0038200333525783003,0.00828905827915876,0.00446902492658046
1,6,41,1.414141,0.9990634990458154,0.004719806544122614,0.006706465152319573,0.0019866586081969586
1,6,46,1.464646,0.9990634990458154,0.005159334365722721,0.01244453144903396,0.007285197083311238
1,6,51,1.515152,0.9990634990458154,0.00420597588063483,0.007826822285260908,0.003620846404626078
1,6,56,1.565657,0.9990634990458154,0.006179330481683957,0.01602279872892009,0.009843468247236132
1,6,61,1.616162,0.9990634990458154,0.004693181165939224,0.010630208284849656,0.005937027118910432
1,6,66,1.666667,0.9990634990458154,0.004714463048582332,0.01097636794934035,0.006261904900758018
1,6,71,1.717172,0.9990634990458154,0.004753766379362775,0.007230300762252541,0.0024765343828897658
1,6,76,1.767677,0.9990634990458154,0.004548626239491189,0.010662386551289333,0.006113760311798144
1,6,81,1.818182,0.9990634990458154,0.004388184096619323,0.005100206287133467,0.000712022190514144
1,6,86,1.868687,0.9990634990458154,0.0037057239592595418,0.005904796680947832,0.0021990727216882906
1,6,91,1.919192,0.9990634990458154,0.003919116655216751,0.00667316438699122,0.002754047731774469
1,6,96,1.969697,0.9990634990458154,0.0038947876755506903,0.00721638544559789,0.0033215977700471995
1,8,1,1.010101,0.9993765835198967,0.00853130637296572,0.017758177231353246,0.009226870858387526
1,8,6,1.060606,0.9993765835198967,0.007123187983496254,0.016550688725542433,0.00942750074204618
1,8,11,1.111111,0.9993765835198967,0.006532542934820543,0.010869124849409018,0.004336581914588475
1,8,16,1.161616,0.9993765835198967,0.005898715002719232,0.013090589930886855,0.0071918749281676235
1,8,21,1.212121,0.9993765835198967,0.005995631941693672,0.019691136658295933,0.013695504716602261
1,8,26,1.262626,0.9993765835198967,0.004576587818245192,0.01782208320736741,0.013245495389122218
1,8,31,1.313131,0.9993765835198967,0.0060598318710939555,0.011519750864101654,0.005459918993007698
1,8,36,1.363636,0.9993765835198967,0.0036388065227360303,0.008429899095841135,0.0047910925731051044
1,8,41,1.414141,0.9993765835198967,0.00440159404277231,0.007734172465635996,0.003332578422863686
1,8,46,1.464646,0.9993765835198967,0.0047647618157156,0.012634930682933915,0.007870168867218315
1,8,51,1.515152,0.9993765835198967,0.003265154696264332,0.008033736929206635,0.004768582232942303
1,8,56,1.565657,0.9993765835198967,0.004802164955726693,0.016083684497767203,0.01128151954204051
1,8,61,1.616162,0.9993765835198967,0.004399218498737051,0.010850473163067706,0.006451254664330656
1,8,66,1.666667,0.9993765835198967,0.004099927181537594,0.010781653522993486,0.006681726341455892
1,8,71,1.717172,0.9993765835198967,0.0034831944545005975,0.0070838203091806344,0.003600625854680037
1,8,76,1.767677,0.9993765835198967,0.003014787098794361,0.010823122105111884,0.0078083350063175225
1,8,81,1.818182,0.9993765835198967,0.003935298046730922,0.005034312474973711,0.001099014428242789
1,8,86,1.868687,0.9993765835198967,0.003679354586901552,0.005974932556424593,0.002295577969523041
1,8,91,1.919192,0.9993765835198967,0.0033385457303336035,0.006591572330255376,0.003253026599921773
1,8,96,1.969697,0.9993765835198967,0.002844006337264757,0.007307426424662218,0.004463420087397462
1,10,1,1.010101,0.9995068778608173,0.00755378959014063,0.01753408481976571,0.00998029522962508
1,10,6,1.060606,0.9995068778608173,0.00601056126715848,0.017259323959329314,0.011248762692170833
1,10,11,1.111111,0.9995068778608173,0.005745320223569915,0.011113102169034782,0.005367781945464867
1,10,16,1.161616,0.9995068778608173,0.004833223929810552,0.01286828166310574,0.008035057733295187
1,10,21,1.212121,0.9995068778608173,0.005018955311331269,0.01969043262942056,0.014671477318089293
1,10,26,1.262626,0.9995068778608173,0.004546774457148054,0.017820142620012476,0.013273368162864422
1,10,31,1.313131,0.9995068778608173,0.005215659111981073,0.011577432786270245,0.0063617736742891725
1,10,36,1.363636,0.9995068778608173,0.003522348958431028,0.008390286386606433,0.004867937428175405
1,10,41,1.414141,0.9995068778608173,0.004118422746579346,0.00822587108018984,0.004107448333610494
1,10,46,1.464646,0.9995068778608173,0.004141650011094208,0.01265004447202305,0.008508394460928843
1,10,51,1.515152,0.9995068778608173,0.0031493500095679384,0.008509750728589177,0.005360400719021238
1,10,56,1.565657,0.9995068778608173,0.004295138685402154,0.01600868719019211,0.011713548504789955
1,10,61,1.616162,0.9995068778608173,0.004196724967554715,0.010874384056024602,0.0066776590884698875
1,10,66,1.666667,0.9995068778608173,0.0037740452418105826,0.010973603359612723,0.007199558117802141
1,10,71,1.717172,0.9995068778608173,0.0032404450739376314,0.007056213197759281,0.0038157681238216493
1,10,76,1.767677,0.9995068778608173,0.0029906790348320695,0.010891975554554664,0.007901296519722595
1,10,81,1.818182,0.9995068778608173,0.003862521344227632,0.005044545141414784,0.0011820237971871517
