field,fold,rank,original_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
small,3,15,76,1.767677,0.999691235316308,0.002836770294003814,0.007415964590217402,0.0045791942962135875
small,3,15,81,1.818182,0.999691235316308,0.002780189744157982,0.005118512307084194,0.0023383225629262125
small,3,15,87,1.878788,0.999691235316308,0.0028220730702636053,0.008980409460634282,0.006158336390370677
small,3,15,92,1.929293,0.999691235316308,0.00276741491374472,0.005588482059820278,0.002821067146075558
small,3,15,98,1.989899,0.999691235316308,0.0031866357372272655,0.009600122793911427,0.0064134870566841615
small,3,20,3,1.030303,0.9997816105649204,0.004850024403804263,0.019673546581270577,0.014823522177466315
small,3,20,9,1.090909,0.9997816105649204,0.0038113095359497725,0.012287191793216691,0.008475882257266918
small,3,20,14,1.141414,0.9997816105649204,0.00495635040924654,0.010391261300393724,0.005434910891147184
small,3,20,20,1.20202,0.9997816105649204,0.0038423820624273472,0.013530170967762266,0.009687788905334917
small,3,20,26,1.262626,0.9997816105649204,0.0037272265072441388,0.017026768333357135,0.013299541826112996
small,3,20,31,1.313131,0.9997816105649204,0.003910813484763721,0.011474162441528747,0.007563348956765026
small,3,20,37,1.373737,0.9997816105649204,0.0037468485232178433,0.01112089980467558,0.007374051281457737
small,3,20,42,1.424242,0.9997816105649204,0.003350445933102953,0.015159265976105707,0.011808820043002754
small,3,20,48,1.484848,0.9997816105649204,0.003372958530742964,0.007217048341515353,0.0038440898107723886
small,3,20,53,1.535354,0.9997816105649204,0.0027916427444054865,0.007389891258502277,0.00459824851409679
small,3,20,59,1.59596,0.9997816105649204,0.002786543185371716,0.006389088090167252,0.0036025449047955363
small,3,20,64,1.646465,0.9997816105649204,0.002741146621953487,0.008479950500517185,0.005738803878563698
small,3,20,70,1.707071,0.9997816105649204,0.0030554789509544423,0.008624992561821346,0.005569513610866904
small,3,20,76,1.767677,0.9997816105649204,0.0025198115945348604,0.007488068266140185,0.004968256671605324
small,3,20,81,1.818182,0.9997816105649204,0.0025822634440766713,0.005221263568305725,0.0026390001242290535
small,3,20,87,1.878788,0.9997816105649204,0.002750960615415108,0.008993395825106784,0.0062424352096916765
small,3,20,92,1.929293,0.9997816105649204,0.002594341549795897,0.005738291361756148,0.003143949811960251
small,3,20,98,1.989899,0.9997816105649204,0.003091117246726215,0.00963162163618504,0.006540504389458825
small,4,1,4,1.040404,0.9639233613828722,0.04463678299759177,0.045297282423284194,0.0006604994256924207
small,4,1,10,1.10101,0.9639233613828722,0.01475788130573882,0.015097730242909922,0.0003398489371711014
small,4,1,16,1.161616,0.9639233613828722,0.017528071965337726,0.017695985185633048,0.00016791322029532235
small,4,1,21,1.212121,0.9639233613828722,0.034999110559633596,0.037537249031040866,0.0025381384714072697
small,4,1,27,1.272727,0.9639233613828722,0.040620017830438705,0.041319874823915054,0.0006998569934763485
small,4,1,32,1.323232,0.9639233613828722,0.03820424802251993,0.039501185248358474,0.0012969372258385473
small,4,1,38,1.383838,0.9639233613828722,0.03504061152691005,0.035311902036508115,0.00027129050959806555
small,4,1,43,1.434343,0.9639233613828722,0.03355849044037471,0.03386401356833122,0.0003055231279565085
small,4,1,49,1.494949,0.9639233613828722,0.021982059513489537,0.02297265733319167,0.0009905978197021319
small,4,1,54,1.545455,0.9639233613828722,0.016167021919293357,0.016203952244028402,3.69303247350454e-05
small,4,1,60,1.606061,0.9639233613828722,0.012577027113766313,0.013096089332863686,0.0005190622190973729
small,4,1,66,1.666667,0.9639233613828722,0.008601654030483486,0.008686406670315446,8.475263983196042e-05
small,4,1,71,1.717172,0.9639233613828722,0.010506199892660072,0.010644461466869159,0.00013826157420908716
small,4,1,77,1.777778,0.9639233613828722,0.018561864750798622,0.019822882570922726,0.0012610178201241037
small,4,1,82,1.828283,0.9639233613828722,0.018649345463347174,0.01876291420494659,0.00011356874159941521
small,4,1,88,1.888889,0.9639233613828722,0.027042243512092983,0.027726383673969006,0.0006841401618760228
small,4,1,93,1.939394,0.9639233613828722,0.03334758384833372,0.033347652768731154,6.892039743078282e-08
small,4,2,4,1.040404,0.9968749244820342,0.009364883380980923,0.01326284643549155,0.0038979630545106277
small,4,2,10,1.10101,0.9968749244820342,0.007550212448012314,0.009742989388973564,0.0021927769409612503
small,4,2,16,1.161616,0.9968749244820342,0.012365676256541312,0.012844292489724,0.00047861623318268785
small,4,2,21,1.212121,0.9968749244820342,0.01501577278096697,0.020718626451467253,0.005702853670500283
small,4,2,27,1.272727,0.9968749244820342,0.010068880997919883,0.012614691183963248,0.0025458101860433655
small,4,2,32,1.323232,0.9968749244820342,0.008363018550406845,0.013466892077220223,0.005103873526813378
small,4,2,38,1.383838,0.9968749244820342,0.007079807434838056,0.008371131136259083,0.0012913237014210268
small,4,2,43,1.434343,0.9968749244820342,0.009456225429280955,0.011145488560434616,0.0016892631311536607
small,4,2,49,1.494949,0.9968749244820342,0.008887727040402141,0.011217511078856589,0.0023297840384544476
small,4,2,54,1.545455,0.9968749244820342,0.007325585241902526,0.007648284399690631,0.0003226991577881056
small,4,2,60,1.606061,0.9968749244820342,0.01001137961848205,0.01084148326223371,0.0008301036437516601
small,4,2,66,1.666667,0.9968749244820342,0.00703999543278128,0.007195758380773743,0.00015576294799246344
small,4,2,71,1.717172,0.9968749244820342,0.008195299758565226,0.008782928709788468,0.0005876289512232423
small,4,2,77,1.777778,0.9968749244820342,0.005693849003790932,0.009697973940928457,0.004004124937137525
small,4,2,82,1.828283,0.9968749244820342,0.005757739630754714,0.007363591155392425,0.001605851524637711
small,4,2,88,1.888889,0.9968749244820342,0.007923748474137128,0.010354728374357466,0.0024309799002203373
small,4,2,93,1.939394,0.9968749244820342,0.009103867220805457,0.009346999541935581,0.0002431323211301243
small,4,3,4,1.040404,0.9981521910375498,0.009187481011244827,0.013346366119383994,0.004158885108139167
small,4,3,10,1.10101,0.9981521910375498,0.00718293216646456,0.009846897964014877,0.0026639657975503165
small,4,3,16,1.161616,0.9981521910375498,0.011344743525166505,0.011880958090803966,0.0005362145656374606
small,4,3,21,1.212121,0.9981521910375498,0.007648432887358843,0.01866993382248905,0.011021500935130206
small,4,3,27,1.272727,0.9981521910375498,0.008214536925959207,0.011239955617877283,0.003025418691918077
small,4,3,32,1.323232,0.9981521910375498,0.008042696702456411,0.013270791889512204,0.005228095187055793
small,4,3,38,1.383838,0.9981521910375498,0.005396811422792976,0.00785011269765962,0.002453301274866645
small,4,3,43,1.434343,0.9981521910375498,0.008907631977716742,0.010827157246593198,0.0019195252688764559
small,4,3,49,1.494949,0.9981521910375498,0.005109987571155953,0.00874909475049879,0.0036391071793428374
small,4,3,54,1.545455,0.9981521910375498,0.006977722957174409,0.008378235033124164,0.0014005120759497556
small,4,3,60,1.606061,0.9981521910375498,0.00625916791814726,0.007518776734600359,0.0012596088164530993
small,4,3,66,1.666667,0.9981521910375498,0.006800991233227045,0.007876663813421673,0.0010756725801946282
small,4,3,71,1.717172,0.9981521910375498,0.006008437589500091,0.006942268076638655,0.0009338304871385639
small,4,3,77,1.777778,0.9981521910375498,0.0056704915469349415,0.009757417154409682,0.004086925607474741
small,4,3,82,1.828283,0.9981521910375498,0.005741302564182724,0.007474665420079572,0.0017333628558968478
small,4,3,88,1.888889,0.9981521910375498,0.006315947208106177,0.00918294236003127,0.002866995151925093
small,4,3,93,1.939394,0.9981521910375498,0.0046555427274237214,0.0052065657190974975,0.000551022991673776
small,4,4,4,1.040404,0.9986327945092396,0.007776526030979805,0.013626163531477309,0.005849637500497503
small,4,4,10,1.10101,0.9986327945092396,0.007177067023096614,0.009842925835307824,0.00266585881221121
small,4,4,16,1.161616,0.9986327945092396,0.007493967116748254,0.008344586604597448,0.0008506194878491937
small,4,4,21,1.212121,0.9986327945092396,0.007543892234547789,0.01862826654341412,0.011084374308866331
small,4,4,27,1.272727,0.9986327945092396,0.0071437556722830425,0.01173280815439843,0.004589052482115388
small,4,4,32,1.323232,0.9986327945092396,0.0061208463129944594,0.01225637876703906,0.006135532454044601
small,4,4,38,1.383838,0.9986327945092396,0.005361843732670535,0.007830756671090192,0.0024689129384196564
small,4,4,43,1.434343,0.9986327945092396,0.00534653604903976,0.009585333263674646,0.004238797214634886
small,4,4,49,1.494949,0.9986327945092396,0.005034720696722485,0.008745157043583593,0.0037104363468611085
small,4,4,54,1.545455,0.9986327945092396,0.006206434815808272,0.007934142912614907,0.0017277080968066353
small,4,4,60,1.606061,0.9986327945092396,0.005485585264889555,0.008712503855355248,0.0032269185904656933
small,4,4,66,1.666667,0.9986327945092396,0.006785868218470615,0.008114350159411275,0.0013284819409406599
small,4,4,71,1.717172,0.9986327945092396,0.004880560830401943,0.006537044889698346,0.0016564840592964026
small,4,4,77,1.777778,0.9986327945092396,0.003897225911739299,0.008928548530856461,0.005031322619117162
small,4,4,82,1.828283,0.9986327945092396,0.00501213069816686,0.007833567725421656,0.002821437027254796
small,4,4,88,1.888889,0.9986327945092396,0.006304700260927282,0.009182544862974883,0.002877844602047601
small,4,4,93,1.939394,0.9986327945092396,0.0038094689919662174,0.004732594988151035,0.0009231259961848173
small,4,6,4,1.040404,0.9990857642260537,0.00721603907749968,0.013881412501783265,0.006665373424283585
small,4,6,10,1.10101,0.9990857642260537,0.0070379461206764304,0.01024379718075125,0.0032058510600748193
small,4,6,16,1.161616,0.9990857642260537,0.006795200542113898,0.008555046806657527,0.001759846264543629
small,4,6,21,1.212121,0.9990857642260537,0.007039116861337633,0.019410408273900864,0.012371291412563231
small,4,6,27,1.272727,0.9990857642260537,0.006173746729261028,0.01178426324568604,0.005610516516425012
small,4,6,32,1.323232,0.9990857642260537,0.004669280914876127,0.012761962460221776,0.008092681545345648
small,4,6,38,1.383838,0.9990857642260537,0.0047629977006101885,0.008578813962252704,0.0038158162616425155
small,4,6,43,1.434343,0.9990857642260537,0.004337101167188975,0.011556203445261839,0.007219102278072864
small,4,6,49,1.494949,0.9990857642260537,0.003586818936410352,0.00927110519719587,0.005684286260785518
small,4,6,54,1.545455,0.9990857642260537,0.003812294498597108,0.007587659051858472,0.0037753645532613636
small,4,6,60,1.606061,0.9990857642260537,0.004295354909511822,0.008684563160319724,0.004389208250807902
small,4,6,66,1.666667,0.9990857642260537,0.0041457390913557405,0.008012728933730662,0.003866989842374922
small,4,6,71,1.717172,0.9990857642260537,0.004831781616748398,0.007250285168109339,0.002418503551360941
small,4,6,77,1.777778,0.9990857642260537,0.0038558480868213715,0.009221589702286754,0.005365741615465382
small,4,6,82,1.828283,0.9990857642260537,0.004844496942597471,0.007964318873232873,0.003119821930635402
small,4,6,88,1.888889,0.9990857642260537,0.0045275685756112115,0.00979024188525222,0.005262673309641009
small,4,6,93,1.939394,0.9990857642260537,0.003112086892969057,0.00423364899982411,0.0011215621068550534
small,4,8,4,1.040404,0.999381994025579,0.006539198806429518,0.014096905576436515,0.0075577067700069965
small,4,8,10,1.10101,0.999381994025579,0.005885758491693478,0.010609950248348014,0.004724191756654536
small,4,8,16,1.161616,0.999381994025579,0.005881528261295016,0.007887921532626288,0.002006393271331272
small,4,8,21,1.212121,0.999381994025579,0.006391818184160394,0.019804075944391944,0.01341225776023155
small,4,8,27,1.272727,0.999381994025579,0.004813053094941331,0.011861243491193163,0.007048190396251832
small,4,8,32,1.323232,0.999381994025579,0.004039713435656609,0.01333497871678328,0.009295265281126671
small,4,8,38,1.383838,0.999381994025579,0.004545066246020266,0.00856144271598854,0.004016376469968274
small,4,8,43,1.434343,0.999381994025579,0.0038304668628148437,0.011605742260481543,0.0077752753976667
small,4,8,49,1.494949,0.999381994025579,0.0034915068038695266,0.009465327814194013,0.005973821010324487
small,4,8,54,1.545455,0.999381994025579,0.0033110515768809898,0.0076800885088829166,0.004369036932001927
small,4,8,60,1.606061,0.999381994025579,0.0038857705507963462,0.008757865608332317,0.004872095057535971
small,4,8,66,1.666667,0.999381994025579,0.003999764497578207,0.007978408599752991,0.003978644102174784
small,4,8,71,1.717172,0.999381994025579,0.003729230064709438,0.007127287507225549,0.0033980574425161113
small,4,8,77,1.777778,0.999381994025579,0.0033892167558456122,0.009377557851753242,0.00598834109590763
small,4,8,82,1.828283,0.999381994025579,0.004082977902912368,0.008095502198582976,0.004012524295670608
small,4,8,88,1.888889,0.999381994025579,0.0037681025473581147,0.009686083299822639,0.0059179807524645245
small,4,8,93,1.939394,0.999381994025579,0.0030217789887996556,0.004283458856921605,0.0012616798681219497
small,4,10,4,1.040404,0.999510901360159,0.006455833708538587,0.014271106208353887,0.007815272499815298
small,4,10,10,1.10101,0.999510901360159,0.004606399404795365,0.010160997852704481,0.005554598447909116
small,4,10,16,1.161616,0.999510901360159,0.0050596824211264655,0.007771342548170899,0.0027116601270444334
small,4,10,21,1.212121,0.999510901360159,0.004903956415853271,0.019772604152414653,0.014868647736561382
small,4,10,27,1.272727,0.999510901360159,0.004563252532361375,0.01187196389999391,0.007308711367632535
small,4,10,32,1.323232,0.999510901360159,0.003936535417743738,0.013406042550999246,0.00946950713325551
small,4,10,38,1.383838,0.999510901360159,0.003798799668402456,0.009002858798039012,0.005204059129636556
small,4,10,43,1.434343,0.999510901360159,0.0037067990170166105,0.011598155266372425,0.007891356249355814
small,4,10,49,1.494949,0.999510901360159,0.003344859405335064,0.00945936542827509,0.006114506022940025
small,4,10,54,1.545455,0.999510901360159,0.003006759516871854,0.007856482959161939,0.004849723442290085
small,4,10,60,1.606061,0.999510901360159,0.003423513097078228,0.008614184506558334,0.005190671409480106
small,4,10,66,1.666667,0.999510901360159,0.003844953999979704,0.008134531960847801,0.004289577960868097
small,4,10,71,1.717172,0.999510901360159,0.003448965974006228,0.007104427087748344,0.003655461113742116
small,4,10,77,1.777778,0.999510901360159,0.0031503379294669552,0.009513201154439644,0.006362863224972689
small,4,10,82,1.828283,0.999510901360159,0.0037867028737837293,0.00810226000236423,0.0043155571285805015
small,4,10,88,1.888889,0.999510901360159,0.003600000688556109,0.009897294579078064,0.0062972938905219555
small,4,10,93,1.939394,0.999510901360159,0.0030114501735989817,0.004349985754757195,0.0013385355811582132
small,4,15,4,1.040404,0.9996913607462434,0.005570469272334223,0.014068241796746098,0.008497772524411876
small,4,15,10,1.10101,0.9996913607462434,0.004404055893290316,0.010496189687183598,0.006092133793893281
small,4,15,16,1.161616,0.9996913607462434,0.004687367926818883,0.007868010945112313,0.0031806430182934296
small,4,15,21,1.212121,0.9996913607462434,0.004433543690537051,0.019773680917843563,0.015340137227306512
small,4,15,27,1.272727,0.9996913607462434,0.003929581425259201,0.011913366127598768,0.007983784702339567
small,4,15,32,1.323232,0.9996913607462434,0.003726866099259349,0.013561784181535164,0.009834918082275814
small,4,15,38,1.383838,0.9996913607462434,0.0032655814346046206,0.009302946151646023,0.006037364717041403
small,4,15,43,1.434343,0.9996913607462434,0.0031126696399024724,0.011546855886758904,0.008434186246856431
small,4,15,49,1.494949,0.9996913607462434,0.0028927857410037568,0.00956805216383719,0.006675266422833434
small,4,15,54,1.545455,0.9996913607462434,0.0027568982412470343,0.007885842390947894,0.00512894414970086
small,4,15,60,1.606061,0.9996913607462434,0.0033732258536116806,0.008651946519308807,0.0052787206656971265
small,4,15,66,1.666667,0.9996913607462434,0.003333847543868004,0.008087550454353718,0.004753702910485715
small,4,15,71,1.717172,0.9996913607462434,0.0028991200303553097,0.0071574950541707805,0.0042583750238154704
small,4,15,77,1.777778,0.9996913607462434,0.0028901007229443897,0.009730058473164662,0.006839957750220272
small,4,15,82,1.828283,0.9996913607462434,0.0032762075481158792,0.008079345415116413,0.004803137867000535
small,4,15,88,1.888889,0.9996913607462434,0.0028718433471164265,0.009789724087187245,0.006917880740070818
small,4,15,93,1.939394,0.9996913607462434,0.0027229697116247244,0.004238977871619052,0.0015160081599943274
small,4,20,4,1.040404,0.9997831235757274,0.005378012768036643,0.01415244261419902,0.008774429846162377
small,4,20,10,1.10101,0.9997831235757274,0.0042397004259695165,0.010602960322194316,0.0063632598962248
small,4,20,16,1.161616,0.9997831235757274,0.004601558946125486,0.008408329905550451,0.003806770959424966
small,4,20,21,1.212121,0.9997831235757274,0.004124696797303423,0.019764825821857894,0.015640129024554472
small,4,20,27,1.272727,0.9997831235757274,0.0037267825056336024,0.011896860762963321,0.008170078257329719
small,4,20,32,1.323232,0.9997831235757274,0.0035599149640575247,0.01362751223481384,0.010067597270756314
small,4,20,38,1.383838,0.9997831235757274,0.00314916311374519,0.009372794580366278,0.0062236314666210876
small,4,20,43,1.434343,0.9997831235757274,0.002912859670772831,0.01155522600119845,0.00864236633042562
small,4,20,49,1.494949,0.9997831235757274,0.002705730571769261,0.00961109197942068,0.00690536140765142
small,4,20,54,1.545455,0.9997831235757274,0.0026267447483095964,0.008027611187629381,0.005400866439319784
small,4,20,60,1.606061,0.9997831235757274,0.003190327049984183,0.008679391794896628,0.005489064744912444
small,4,20,66,1.666667,0.9997831235757274,0.0030884053075812793,0.00803452540467559,0.004946120097094312
small,4,20,71,1.717172,0.9997831235757274,0.0027458361385615812,0.007191768845700332,0.004445932707138751
small,4,20,77,1.777778,0.9997831235757274,0.0025416108901456357,0.00979905232017999,0.0072574414300343535
small,4,20,82,1.828283,0.9997831235757274,0.0029521655508953464,0.008248091165214291,0.005295925614318945
small,4,20,88,1.888889,0.9997831235757274,0.0025730534345459,0.009812589802433503,0.007239536367887604
small,4,20,93,1.939394,0.9997831235757274,0.0025136022910375944,0.004242561006511774,0.00172895871547418
small,5,1,6,1.060606,0.9646625532020189,0.03831023939814612,0.03831872450736895,8.485109222827747e-06
small,5,1,11,1.111111,0.9646625532020189,0.009950370831952023,0.01059183688412902,0.0006414660521769974
small,5,1,17,1.171717,0.9646625532020189,0.02481562752897165,0.025104659212812342,0.00028903168384069103
small,5,1,22,1.222222,0.9646625532020189,0.039462200267483954,0.04329597265467148,0.0038337723871875243
small,5,1,28,1.282828,0.9646625532020189,0.040170622813744214,0.04043735637139007,0.0002667335576458582
small,5,1,33,1.333333,0.9646625532020189,0.03829754299476564,0.03900645533098144,0.0007089123362157973
small,5,1,39,1.393939,0.9646625532020189,0.034889664055594814,0.034934538033749976,4.4873978155161864e-05
small,5,1,44,1.444444,0.9646625532020189,0.025064038026255453,0.02550338125578576,0.00043934322953030625
small,5,1,50,1.505051,0.9646625532020189,0.02085295002226394,0.022711806597379088,0.001858856575115149
small,5,1,56,1.565657,0.9646625532020189,0.021020188412949746,0.02263472035097906,0.0016145319380293129
small,5,1,61,1.616162,0.9646625532020189,0.008940618600524699,0.010761108398583262,0.0018204897980585635
small,5,1,67,1.676768,0.9646625532020189,0.010062974267802796,0.010379103649271875,0.0003161293814690786
small,5,1,72,1.727273,0.9646625532020189,0.012477032190809954,0.013055245365924329,0.0005782131751143754
small,5,1,78,1.787879,0.9646625532020189,0.015697339842282606,0.01689791838854818,0.0012005785462655752
small,5,1,83,1.838384,0.9646625532020189,0.026295935207714522,0.026298235339734754,2.300132020231771e-06
small,5,1,89,1.89899,0.9646625532020189,0.0301137551096872,0.030147834479237575,3.407936955037577e-05
small,5,1,94,1.949495,0.9646625532020189,0.0338277608309884,0.03384010431544807,1.234348445967176e-05
small,5,2,6,1.060606,0.9969052036797142,0.011783117459237352,0.012066756428385885,0.00028363896914853325
small,5,2,11,1.111111,0.9969052036797142,0.009528475736780583,0.01019750126232926,0.0006690255255486777
small,5,2,17,1.171717,0.9969052036797142,0.014137212342596944,0.01465463381232386,0.0005174214697269159
small,5,2,22,1.222222,0.9969052036797142,0.009009286252486459,0.020758891102436137,0.011749604849949679
small,5,2,28,1.282828,0.9969052036797142,0.006954728055452974,0.008382494998076119,0.001427766942623145
small,5,2,33,1.333333,0.9969052036797142,0.007048980238542333,0.010432111597074753,0.00338313135853242
small,5,2,39,1.393939,0.9969052036797142,0.007068984647257632,0.007867632631481119,0.0007986479842234861
small,5,2,44,1.444444,0.9969052036797142,0.006229585558083642,0.009802485733137904,0.0035729001750542623
small,5,2,50,1.505051,0.9969052036797142,0.00829023199409527,0.01228844472027912,0.00399821272618385
small,5,2,56,1.565657,0.9969052036797142,0.009941808650671466,0.014954024963088355,0.005012216312416889
small,5,2,61,1.616162,0.9969052036797142,0.00860392755146357,0.011158483681367909,0.0025545561299043385
small,5,2,67,1.676768,0.9969052036797142,0.00875852898200778,0.009125613167413614,0.0003670841854058332
small,5,2,72,1.727273,0.9969052036797142,0.006991664628308373,0.008008493857381765,0.0010168292290733917
small,5,2,78,1.787879,0.9969052036797142,0.007639671104498946,0.010985729465354121,0.0033460583608551754
small,5,2,83,1.838384,0.9969052036797142,0.006554545222930313,0.00827353212437398,0.0017189869014436667
small,5,2,89,1.89899,0.9969052036797142,0.008915463057870268,0.00925043835552005,0.0003349752976497828
small,5,2,94,1.949495,0.9969052036797142,0.009802359411331705,0.009844872130841087,4.251271950938239e-05
small,5,3,6,1.060606,0.9981961075018198,0.009883324303848412,0.010946164978810104,0.0010628406749616914
small,5,3,11,1.111111,0.9981961075018198,0.008169494759384797,0.009067783921528901,0.0008982891621441037
small,5,3,17,1.171717,0.9981961075018198,0.01164230627670293,0.01230167250036712,0.0006593662236641911
small,5,3,22,1.222222,0.9981961075018198,0.008620594205570022,0.022591623863265266,0.013971029657695245
small,5,3,28,1.282828,0.9981961075018198,0.0067494150675423414,0.00827671121169656,0.001527296144154219
small,5,3,33,1.333333,0.9981961075018198,0.006836463907682897,0.010334162760957083,0.003497698853274186
small,5,3,39,1.393939,0.9981961075018198,0.005522439225775522,0.006662928322852739,0.0011404890970772167
small,5,3,44,1.444444,0.9981961075018198,0.005702154195344991,0.009503616880803676,0.003801462685458685
small,5,3,50,1.505051,0.9981961075018198,0.007308671310465509,0.01223025133905661,0.004921580028591101
small,5,3,56,1.565657,0.9981961075018198,0.007903369234154106,0.013750145960707805,0.005846776726553699
small,5,3,61,1.616162,0.9981961075018198,0.0064309381363734245,0.00980510600231171,0.0033741678659382863
small,5,3,67,1.676768,0.9981961075018198,0.005802073676052773,0.007406596775112018,0.0016045230990592444
small,5,3,72,1.727273,0.9981961075018198,0.0062661696120086905,0.007423769248051751,0.0011575996360430607
small,5,3,78,1.787879,0.9981961075018198,0.006841011528167791,0.011049128458855535,0.004208116930687744
small,5,3,83,1.838384,0.9981961075018198,0.005515237584831469,0.00774326259945862,0.002228025014627151
small,5,3,89,1.89899,0.9981961075018198,0.006917573135589012,0.00752017131300274,0.000602598177413728
small,5,3,94,1.949495,0.9981961075018198,0.005608971668979589,0.00575011546387775,0.000141143794898161
small,5,4,6,1.060606,0.998692913689096,0.009531657151910048,0.011306315455918316,0.0017746583040082684
small,5,4,11,1.111111,0.998692913689096,0.008115235755233785,0.009850373928366692,0.0017351381731329062
small,5,4,17,1.171717,0.998692913689096,0.007722270112928618,0.009592559506248523,0.001870289393319905
small,5,4,22,1.222222,0.998692913689096,0.008429093277311507,0.02270424653289042,0.014275153255578913
small,5,4,28,1.282828,0.998692913689096,0.005971017103928656,0.007808184643932183,0.001837167540003527
small,5,4,33,1.333333,0.998692913689096,0.006835246173536645,0.010551034549994653,0.0037157883764580082
small,5,4,39,1.393939,0.998692913689096,0.0054759705638245774,0.006665229041631174,0.0011892584778065967
small,5,4,44,1.444444,0.998692913689096,0.005621498111752555,0.011980605855376504,0.006359107743623949
small,5,4,50,1.505051,0.998692913689096,0.007299154073957228,0.012224703801300797,0.004925549727343569
small,5,4,56,1.565657,0.998692913689096,0.005978858089344158,0.014502091347688918,0.00852323325834476
small,5,4,61,1.616162,0.998692913689096,0.0051701206245518844,0.009871839127365655,0.00470171850281377
small,5,4,67,1.676768,0.998692913689096,0.005530471048722825,0.0071991804968476215,0.0016687094481247968
small,5,4,72,1.727273,0.998692913689096,0.005360048295933246,0.006769082953370089,0.0014090346574368428
small,5,4,78,1.787879,0.998692913689096,0.0059618322235545605,0.010780762188820084,0.004818929965265523
small,5,4,83,1.838384,0.998692913689096,0.004873240033447171,0.00896435187659443,0.004091111843147258
small,5,4,89,1.89899,0.998692913689096,0.005402235746601925,0.006706510934778028,0.0013042751881761029
small,5,4,94,1.949495,0.998692913689096,0.004221066297481859,0.004669201832818734,0.00044813553533687434
small,5,6,6,1.060606,0.9991204471569402,0.00779640116496456,0.011519159090544085,0.0037227579255795255
small,5,6,11,1.111111,0.9991204471569402,0.007108616314748147,0.010296817203119445,0.003188200888371298
small,5,6,17,1.171717,0.9991204471569402,0.005836875145442396,0.009473335173354034,0.0036364600279116376
small,5,6,22,1.222222,0.9991204471569402,0.006222686958715402,0.02288511847901807,0.016662431520302667
small,5,6,28,1.282828,0.9991204471569402,0.005272310937870778,0.007291060791263896,0.0020187498533931177
small,5,6,33,1.333333,0.9991204471569402,0.006038502994955093,0.011367469336211345,0.005328966341256252
small,5,6,39,1.393939,0.9991204471569402,0.004179736335653795,0.006210084915875054,0.0020303485802212586
small,5,6,44,1.444444,0.9991204471569402,0.004977507118186192,0.012083045572818994,0.0071055384546328025
small,5,6,50,1.505051,0.9991204471569402,0.006171763399853075,0.012402951438842756,0.006231188038989681
small,5,6,56,1.565657,0.9991204471569402,0.005833266175181365,0.014607102604974753,0.008773836429793389
small,5,6,61,1.616162,0.9991204471569402,0.00514936152883444,0.010502933465806687,0.005353571936972248
small,5,6,67,1.676768,0.9991204471569402,0.0035146001855059397,0.007829243612373415,0.004314643426867475
small,5,6,72,1.727273,0.9991204471569402,0.004538710623831638,0.007186477425382852,0.0026477668015512145
small,5,6,78,1.787879,0.9991204471569402,0.004275897743888337,0.011380276850375274,0.0071043791064869365
small,5,6,83,1.838384,0.9991204471569402,0.0037546725410071637,0.009681299609063616,0.005926627068056453
small,5,6,89,1.89899,0.9991204471569402,0.0050552817934814516,0.006785427945037435,0.0017301461515559832
small,5,6,94,1.949495,0.9991204471569402,0.003756709729301657,0.004460599505732856,0.0007038897764311989
small,5,8,6,1.060606,0.9994042989251257,0.006600035437562103,0.012367212684293855,0.005767177246731752
small,5,8,11,1.111111,0.9994042989251257,0.0068440914165714285,0.011057561133121025,0.004213469716549597
small,5,8,17,1.171717,0.9994042989251257,0.005341753617879911,0.009352702999552471,0.0040109493816725605
small,5,8,22,1.222222,0.9994042989251257,0.005564262123568075,0.02284699927152451,0.017282737147956435
small,5,8,28,1.282828,0.9994042989251257,0.004650785154971032,0.007932975329235738,0.003282190174264706
small,5,8,33,1.333333,0.9994042989251257,0.003941211675221678,0.01145401188324028,0.0075128002080186015
small,5,8,39,1.393939,0.9994042989251257,0.003900347179557876,0.007117143234082025,0.0032167960545241487
small,5,8,44,1.444444,0.9994042989251257,0.0045645862519929975,0.01200305359884438,0.0074384673468513825
small,5,8,50,1.505051,0.9994042989251257,0.004147877177817192,0.01251976659339106,0.008371889415573867
small,5,8,56,1.565657,0.9994042989251257,0.004562122021155512,0.014673531007065846,0.010111408985910335
small,5,8,61,1.616162,0.9994042989251257,0.00434175883211827,0.01099752095947898,0.0066557621273607105
small,5,8,67,1.676768,0.9994042989251257,0.003421150343013332,0.007855218456299448,0.004434068113286116
small,5,8,72,1.727273,0.9994042989251257,0.0037068424230880677,0.007058288922199141,0.0033514464991110733
small,5,8,78,1.787879,0.9994042989251257,0.0038527144243165295,0.011336136129277776,0.007483421704961246
small,5,8,83,1.838384,0.9994042989251257,0.0036140968070075318,0.009799876952175103,0.006185780145167572
small,5,8,89,1.89899,0.9994042989251257,0.003830193690983659,0.006556176593552046,0.0027259829025683873
small,5,8,94,1.949495,0.9994042989251257,0.0036506087892301422,0.004471432822837568,0.0008208240336074258
small,5,10,6,1.060606,0.99953571682898,0.006201917195140744,0.0124691298891384,0.0062672126939976565
small,5,10,11,1.111111,0.99953571682898,0.005659294963469391,0.010995961987517485,0.005336667024048094
small,5,10,17,1.171717,0.99953571682898,0.005230603698180933,0.009537417534679942,0.004306813836499009
