fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
1,8,31,1.313131,0.9993765835198967,0.0060598318710939555,0.01147789145440268,0.005418059583308724
1,8,36,1.363636,0.9993765835198967,0.0036388065227360303,0.005321921128341405,0.0016831146056053743
1,8,41,1.414141,0.9993765835198967,0.00440159404277231,0.007135074591091077,0.002733480548318767
1,8,46,1.464646,0.9993765835198967,0.0047647618157156,0.012339645209038217,0.007574883393322617
1,8,51,1.515152,0.9993765835198967,0.003265154696264332,0.005885919053268913,0.0026207643570045807
1,8,56,1.565657,0.9993765835198967,0.004802164955726693,0.013959795835909197,0.009157630880182503
1,8,61,1.616162,0.9993765835198967,0.004399218498737051,0.009766318757354968,0.0053671002586179175
1,8,66,1.666667,0.9993765835198967,0.004099927181537594,0.011417726769150151,0.007317799587612557
1,8,71,1.717172,0.9993765835198967,0.0034831944545005975,0.006112096326556606,0.002628901872056009
1,8,76,1.767677,0.9993765835198967,0.003014787098794361,0.007267843093090201,0.0042530559942958405
1,8,81,1.818182,0.9993765835198967,0.003935298046730922,0.0059239952176363886,0.001988697170905466
1,8,86,1.868687,0.9993765835198967,0.003679354586901552,0.005709505078392134,0.0020301504914905823
1,8,91,1.919192,0.9993765835198967,0.0033385457303336035,0.006897799649800346,0.0035592539194667424
1,8,96,1.969697,0.9993765835198967,0.002844006337264757,0.00590203975652352,0.0030580334192587626
1,10,1,1.010101,0.9995068778608173,0.00755378959014063,0.01490702749284998,0.007353237902709349
1,10,6,1.060606,0.9995068778608173,0.00601056126715848,0.01234406747533548,0.006333506208177
1,10,11,1.111111,0.9995068778608173,0.005745320223569915,0.013119567653100399,0.007374247429530484
1,10,16,1.161616,0.9995068778608173,0.004833223929810552,0.010055510650291772,0.00522228672048122
1,10,21,1.212121,0.9995068778608173,0.005018955311331269,0.016720524988456404,0.011701569677125136
1,10,26,1.262626,0.9995068778608173,0.004546774457148054,0.0118030418539525,0.0072562673968044455
1,10,31,1.313131,0.9995068778608173,0.005215659111981073,0.010225410484565482,0.005009751372584409
1,10,36,1.363636,0.9995068778608173,0.003522348958431028,0.005972764041032254,0.0024504150826012263
1,10,41,1.414141,0.9995068778608173,0.004118422746579346,0.006534306773599275,0.002415884027019929
1,10,46,1.464646,0.9995068778608173,0.004141650011094208,0.00895006687960504,0.004808416868510831
1,10,51,1.515152,0.9995068778608173,0.0031493500095679384,0.005250373875600582,0.002101023866032643
1,10,56,1.565657,0.9995068778608173,0.004295138685402154,0.015090951656021331,0.010795812970619177
1,10,61,1.616162,0.9995068778608173,0.004196724967554715,0.006296890383659593,0.002100165416104878
1,10,66,1.666667,0.9995068778608173,0.0037740452418105826,0.008619118725260617,0.004845073483450035
1,10,71,1.717172,0.9995068778608173,0.0032404450739376314,0.006867160629463775,0.0036267155555261437
1,10,76,1.767677,0.9995068778608173,0.0029906790348320695,0.007376711296584592,0.004386032261752522
1,10,81,1.818182,0.9995068778608173,0.003862521344227632,0.005670365321519725,0.0018078439772920931
1,10,86,1.868687,0.9995068778608173,0.003533994282408703,0.005876367643688352,0.002342373361279649
1,10,91,1.919192,0.9995068778608173,0.0031675465724245594,0.007588641512287483,0.004421094939862924
1,10,96,1.969697,0.9995068778608173,0.0028074954985862427,0.005884458487451172,0.003076962988864929
1,15,1,1.010101,0.9996720779832149,0.006372681065654391,0.02400719715823603,0.01763451609258164
1,15,6,1.060606,0.9996720779832149,0.0049727680056528105,0.01924623995571587,0.014273471950063059
1,15,11,1.111111,0.9996720779832149,0.0046346235905776936,0.011484741105222445,0.0068501175146447515
1,15,16,1.161616,0.9996720779832149,0.004105952188166185,0.01678759888380885,0.012681646695642665
1,15,21,1.212121,0.9996720779832149,0.004348786437745473,0.022259137159714375,0.017910350721968903
1,15,26,1.262626,0.9996720779832149,0.0037286617436247593,0.01239472201379601,0.00866606027017125
