field,fold,rank,original_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error,random_state
bulk,3,15,53,1.535354,0.9941839308562063,0.0017683908946981293,0.0026282480022600976,0.0008598571075619683,1315
bulk,3,15,59,1.59596,0.9941839308562063,0.0017669301983522455,0.00502546098718983,0.003258530788837584,1315
bulk,3,15,64,1.646465,0.9941839308562063,0.0017309290654580894,0.0026995121194239207,0.0009685830539658312,1315
bulk,3,15,70,1.707071,0.9941839308562063,0.0017896762071044324,0.005518861871106769,0.003729185664002337,1315
bulk,3,15,76,1.767677,0.9941839308562063,0.0015647890528593833,0.0028287870315911977,0.0012639979787318143,1315
bulk,3,15,81,1.818182,0.9941839308562063,0.0017586048583759762,0.0037339546553613896,0.0019753497969854134,1315
bulk,3,15,87,1.878788,0.9941839308562063,0.0016887364930889357,0.0036256356289723632,0.0019368991358834275,1315
bulk,3,15,92,1.929293,0.9941839308562063,0.0019520921110413847,0.0041351400401461675,0.0021830479291047827,1315
bulk,3,15,98,1.989899,0.9941839308562063,0.0023017759208639544,0.0045265916591917385,0.002224815738327784,1315
bulk,3,20,3,1.030303,0.9957607161944516,0.0021868069348957215,0.0041488799104889545,0.001962072975593233,1320
bulk,3,20,9,1.090909,0.9957607161944516,0.0019597522548473042,0.0034567093578867425,0.0014969571030394382,1320
bulk,3,20,14,1.141414,0.9957607161944516,0.0019745483762348115,0.005791821498296206,0.0038172731220613948,1320
bulk,3,20,20,1.20202,0.9957607161944516,0.0016921666506530652,0.00485243227085805,0.0031602656202049844,1320
bulk,3,20,26,1.262626,0.9957607161944516,0.0016986862031532733,0.00327328328403737,0.0015745970808840968,1320
bulk,3,20,31,1.313131,0.9957607161944516,0.0016838280785597232,0.004482162939285339,0.002798334860725616,1320
bulk,3,20,37,1.373737,0.9957607161944516,0.0020540663168280722,0.004492693720205697,0.0024386274033776248,1320
bulk,3,20,42,1.424242,0.9957607161944516,0.0018466777774141087,0.0034399541156584965,0.0015932763382443878,1320
bulk,3,20,48,1.484848,0.9957607161944516,0.0021167567441163536,0.0037059312245761593,0.0015891744804598057,1320
bulk,3,20,53,1.535354,0.9957607161944516,0.001526212614967917,0.002877987993443505,0.0013517753784755878,1320
bulk,3,20,59,1.59596,0.9957607161944516,0.0017367106854638077,0.005411014074189645,0.0036743033887258374,1320
bulk,3,20,64,1.646465,0.9957607161944516,0.0016459131690309378,0.002608291500544809,0.0009623783315138713,1320
bulk,3,20,70,1.707071,0.9957607161944516,0.0017716514146242375,0.0043780366571455655,0.002606385242521328,1320
bulk,3,20,76,1.767677,0.9957607161944516,0.0015404820659878707,0.0031326077085940137,0.001592125642606143,1320
bulk,3,20,81,1.818182,0.9957607161944516,0.001593858410937083,0.0035924382099946067,0.0019985797990575236,1320
bulk,3,20,87,1.878788,0.9957607161944516,0.001647140695236586,0.003460698122753729,0.001813557427517143,1320
bulk,3,20,92,1.929293,0.9957607161944516,0.0016523311978002308,0.0030695235726982068,0.001417192374897976,1320
bulk,3,20,98,1.989899,0.9957607161944516,0.0019203113558167455,0.007046069091234114,0.005125757735417369,1320
bulk,4,1,4,1.040404,0.943908527126438,0.010070362821551982,0.010311383218940057,0.00024102039738807535,1401
bulk,4,1,10,1.10101,0.943908527126438,0.0035827487719310843,0.003965175771059668,0.00038242699912858363,1401
bulk,4,1,16,1.161616,0.943908527126438,0.0028370744473954846,0.0031346051730837305,0.0002975307256882459,1401
bulk,4,1,21,1.212121,0.943908527126438,0.0032223413039776656,0.0032439952158542277,2.1653911876562057e-05,1401
bulk,4,1,27,1.272727,0.943908527126438,0.002901107519680793,0.0029620365769581322,6.092905727733905e-05,1401
bulk,4,1,32,1.323232,0.943908527126438,0.005250491492003608,0.005308225610640853,5.773411863724438e-05,1401
bulk,4,1,38,1.383838,0.943908527126438,0.003446195863937553,0.0034463571078706848,1.6124393313176472e-07,1401
bulk,4,1,43,1.434343,0.943908527126438,0.005734715169829279,0.005750580707369197,1.5865537539918283e-05,1401
bulk,4,1,49,1.494949,0.943908527126438,0.004491592406717508,0.004507245615088491,1.5653208370983683e-05,1401
bulk,4,1,54,1.545455,0.943908527126438,0.0038499929535498437,0.003850884918911267,8.919653614234378e-07,1401
bulk,4,1,60,1.606061,0.943908527126438,0.0031566704767539105,0.0031589320289991873,2.2615522452767815e-06,1401
bulk,4,1,66,1.666667,0.943908527126438,0.0035220593883794823,0.0035245098842104153,2.4504958309329306e-06,1401
bulk,4,1,71,1.717172,0.943908527126438,0.0047615574249897956,0.005176021107769157,0.00041446368277936116,1401
bulk,4,1,77,1.777778,0.943908527126438,0.002199899163219904,0.0024572003453901597,0.0002573011821702556,1401
bulk,4,1,82,1.828283,0.943908527126438,0.0030564864349688957,0.0032470680691465306,0.00019058163417763488,1401
bulk,4,1,88,1.888889,0.943908527126438,0.004186833134825122,0.004313593740620291,0.0001267606057951693,1401
bulk,4,1,93,1.939394,0.943908527126438,0.004495861512685635,0.004692230132852076,0.00019636862016644135,1401
bulk,4,2,4,1.040404,0.9743908066611627,0.004111571218754864,0.004437002457136911,0.0003254312383820469,1402
bulk,4,2,10,1.10101,0.9743908066611627,0.0029334188416073994,0.003273280353719889,0.00033986151211248946,1402
bulk,4,2,16,1.161616,0.9743908066611627,0.0028134240666545813,0.0032209629807408045,0.0004075389140862232,1402
bulk,4,2,21,1.212121,0.9743908066611627,0.0031977640855533726,0.00418215751491188,0.0009843934293585076,1402
bulk,4,2,27,1.272727,0.9743908066611627,0.0023326482859263834,0.0028440916928240143,0.0005114434068976309,1402
bulk,4,2,32,1.323232,0.9743908066611627,0.002925899759279287,0.0034613205806720147,0.0005354208213927277,1402
bulk,4,2,38,1.383838,0.9743908066611627,0.003410626646409095,0.003926368427995142,0.0005157417815860473,1402
bulk,4,2,43,1.434343,0.9743908066611627,0.003197542748863406,0.004299852645360406,0.0011023098964969996,1402
bulk,4,2,49,1.494949,0.9743908066611627,0.0033751175711345853,0.0038062332240662304,0.0004311156529316451,1402
bulk,4,2,54,1.545455,0.9743908066611627,0.0030224816048530978,0.003274907805251255,0.0002524262003981573,1402
bulk,4,2,60,1.606061,0.9743908066611627,0.003145337245253589,0.0031930948044212267,4.775755916763781e-05,1402
bulk,4,2,66,1.666667,0.9743908066611627,0.003492921583547434,0.0036365252688409927,0.00014360368529355884,1402
bulk,4,2,71,1.717172,0.9743908066611627,0.004759693822770112,0.005047570127028462,0.0002878763042583497,1402
bulk,4,2,77,1.777778,0.9743908066611627,0.002173085294956529,0.002649288468634187,0.0004762031736776579,1402
bulk,4,2,82,1.828283,0.9743908066611627,0.0030564495401137984,0.0031779702637978148,0.00012152072368401632,1402
bulk,4,2,88,1.888889,0.9743908066611627,0.003620824143471493,0.004573920346529429,0.000953096203057936,1402
bulk,4,2,93,1.939394,0.9743908066611627,0.004347228306645019,0.004506832671647039,0.00015960436500201975,1402
bulk,4,3,4,1.040404,0.9810241012420544,0.003975861985123817,0.004342049877261398,0.0003661878921375804,1403
bulk,4,3,10,1.10101,0.9810241012420544,0.0026068248724750317,0.002838729045579068,0.00023190417310403654,1403
bulk,4,3,16,1.161616,0.9810241012420544,0.0026722907719436274,0.0033125484458553325,0.0006402576739117051,1403
bulk,4,3,21,1.212121,0.9810241012420544,0.0031122718220276454,0.003986779508676704,0.0008745076866490589,1403
bulk,4,3,27,1.272727,0.9810241012420544,0.002271315628400688,0.0026851921091983356,0.00041387648079764744,1403
bulk,4,3,32,1.323232,0.9810241012420544,0.002718625714419283,0.0038416905076437864,0.0011230647932245034,1403
bulk,4,3,38,1.383838,0.9810241012420544,0.002620971351015146,0.0034529545861019207,0.0008319832350867748,1403
bulk,4,3,43,1.434343,0.9810241012420544,0.002901232959646779,0.004019869090144825,0.0011186361304980465,1403
bulk,4,3,49,1.494949,0.9810241012420544,0.0033746448142005204,0.0040583973679640135,0.0006837525537634931,1403
bulk,4,3,54,1.545455,0.9810241012420544,0.002492994794661931,0.0027305436935732524,0.00023754889891132143,1403
bulk,4,3,60,1.606061,0.9810241012420544,0.0024322408207759186,0.0025836354006665762,0.00015139457989065764,1403
bulk,4,3,66,1.666667,0.9810241012420544,0.002645817603133946,0.0031010478645978417,0.0004552302614638957,1403
bulk,4,3,71,1.717172,0.9810241012420544,0.0047447245070030555,0.0050718109425863436,0.00032708643558328806,1403
bulk,4,3,77,1.777778,0.9810241012420544,0.0021120754700204485,0.002753423834198278,0.0006413483641778293,1403
bulk,4,3,82,1.828283,0.9810241012420544,0.002993940032983221,0.0032306008689719774,0.0002366608359887566,1403
bulk,4,3,88,1.888889,0.9810241012420544,0.003223062763668937,0.004364902218393025,0.0011418394547240882,1403
bulk,4,3,93,1.939394,0.9810241012420544,0.0026206825015053082,0.003389532774584188,0.0007688502730788796,1403
bulk,4,4,4,1.040404,0.9840566917423298,0.0032755786002322683,0.004525273197271847,0.0012496945970395788,1404
bulk,4,4,10,1.10101,0.9840566917423298,0.0024932883924887648,0.002767708955288423,0.00027442056279965805,1404
bulk,4,4,16,1.161616,0.9840566917423298,0.002659346670874971,0.0032880101007309783,0.0006286634298560074,1404
bulk,4,4,21,1.212121,0.9840566917423298,0.0031110464110635097,0.004216395461963981,0.0011053490509004716,1404
bulk,4,4,27,1.272727,0.9840566917423298,0.002268775412974934,0.003060127109496712,0.0007913516965217782,1404
bulk,4,4,32,1.323232,0.9840566917423298,0.0027174870455196226,0.004057450184348899,0.0013399631388292762,1404
bulk,4,4,38,1.383838,0.9840566917423298,0.002523848227693945,0.0037700476647887,0.0012461994370947553,1404
bulk,4,4,43,1.434343,0.9840566917423298,0.0025915071312833065,0.004436932752380188,0.0018454256210968813,1404
bulk,4,4,49,1.494949,0.9840566917423298,0.003366767478840658,0.004103546093305697,0.0007367786144650387,1404
bulk,4,4,54,1.545455,0.9840566917423298,0.002481247566102701,0.0029904159155318506,0.0005091683494291496,1404
bulk,4,4,60,1.606061,0.9840566917423298,0.0023633893548493145,0.002791589819228907,0.0004282004643795926,1404
bulk,4,4,66,1.666667,0.9840566917423298,0.0025836551594217456,0.003365297382055461,0.0007816422226337152,1404
bulk,4,4,71,1.717172,0.9840566917423298,0.002608894364828008,0.004782379347734168,0.0021734849829061595,1404
bulk,4,4,77,1.777778,0.9840566917423298,0.0021075617525445982,0.0023502869728956976,0.0002427252203510994,1404
bulk,4,4,82,1.828283,0.9840566917423298,0.002992623940832205,0.0035074990484429067,0.0005148751076107017,1404
bulk,4,4,88,1.888889,0.9840566917423298,0.0030131683682073198,0.004413034128223181,0.0013998657600158611,1404
bulk,4,4,93,1.939394,0.9840566917423298,0.002601840621674949,0.0034724509120553403,0.0008706102903803911,1404
bulk,4,6,4,1.040404,0.9877835275721221,0.003090242642696113,0.004447426135985108,0.0013571834932889948,1406
bulk,4,6,10,1.10101,0.9877835275721221,0.0023214407752955965,0.0026948641710148147,0.00037342339571921814,1406
bulk,4,6,16,1.161616,0.9877835275721221,0.0024654792034185394,0.0032312911280669362,0.0007658119246483968,1406
bulk,4,6,21,1.212121,0.9877835275721221,0.002843477282927779,0.004341060080063169,0.0014975827971353897,1406
bulk,4,6,27,1.272727,0.9877835275721221,0.002196925467685832,0.0030430727534580125,0.0008461472857721804,1406
bulk,4,6,32,1.323232,0.9877835275721221,0.0024912144980095982,0.0038534270391532587,0.0013622125411436605,1406
bulk,4,6,38,1.383838,0.9877835275721221,0.0025197831824785837,0.0036583094730793394,0.0011385262906007556,1406
bulk,4,6,43,1.434343,0.9877835275721221,0.00249294879315706,0.004536400894110831,0.002043452100953771,1406
bulk,4,6,49,1.494949,0.9877835275721221,0.0027462534959804435,0.0044480033260058125,0.001701749830025369,1406
bulk,4,6,54,1.545455,0.9877835275721221,0.002317221054705368,0.0029348566014555304,0.0006176355467501626,1406
bulk,4,6,60,1.606061,0.9877835275721221,0.0019290897658750033,0.0027429781297490944,0.000813888363874091,1406
bulk,4,6,66,1.666667,0.9877835275721221,0.0024273668976147827,0.0036334760793753505,0.0012061091817605679,1406
bulk,4,6,71,1.717172,0.9877835275721221,0.0025588268801822077,0.004542081054046509,0.0019832541738643017,1406
bulk,4,6,77,1.777778,0.9877835275721221,0.0020841710674316433,0.0026235611387034766,0.0005393900712718333,1406
bulk,4,6,82,1.828283,0.9877835275721221,0.0028345653332293003,0.0035327454077333145,0.0006981800745040141,1406
bulk,4,6,88,1.888889,0.9877835275721221,0.0029521481026840816,0.004497031424038526,0.0015448833213544443,1406
bulk,4,6,93,1.939394,0.9877835275721221,0.0024534060609862456,0.0033820595395979746,0.000928653478611729,1406
bulk,4,8,4,1.040404,0.9902766193947582,0.0026576296390148605,0.0049661066495729975,0.002308477010558137,1408
bulk,4,8,10,1.10101,0.9902766193947582,0.0021645356031333635,0.0031572598694686003,0.0009927242663352368,1408
bulk,4,8,16,1.161616,0.9902766193947582,0.002205976589024569,0.00302273532622745,0.0008167587372028811,1408
bulk,4,8,21,1.212121,0.9902766193947582,0.0022363363104162884,0.003848810211397452,0.0016124739009811635,1408
bulk,4,8,27,1.272727,0.9902766193947582,0.002105572409610502,0.003037443066957615,0.000931870657347113,1408
bulk,4,8,32,1.323232,0.9902766193947582,0.002016319682875437,0.003401742299957211,0.001385422617081774,1408
bulk,4,8,38,1.383838,0.9902766193947582,0.001970858762677829,0.0034882553351070103,0.0015173965724291812,1408
bulk,4,8,43,1.434343,0.9902766193947582,0.002206916725888394,0.004259882510550618,0.002052965784662224,1408
bulk,4,8,49,1.494949,0.9902766193947582,0.0022580753090068015,0.004198058812334027,0.0019399835033272251,1408
bulk,4,8,54,1.545455,0.9902766193947582,0.0022550424481518005,0.003015447418870401,0.0007604049707186007,1408
bulk,4,8,60,1.606061,0.9902766193947582,0.0018851934677616583,0.0024914410754954416,0.0006062476077337833,1408
bulk,4,8,66,1.666667,0.9902766193947582,0.0023660665638149813,0.0033297720162812684,0.0009637054524662871,1408
bulk,4,8,71,1.717172,0.9902766193947582,0.002528716817631817,0.004792327712442783,0.0022636108948109654,1408
bulk,4,8,77,1.777778,0.9902766193947582,0.0020504689688713674,0.002753235960780443,0.0007027669919090758,1408
bulk,4,8,82,1.828283,0.9902766193947582,0.0023239630933135375,0.003253424215223842,0.0009294611219103047,1408
bulk,4,8,88,1.888889,0.9902766193947582,0.002663399648336338,0.004115110236460952,0.0014517105881246143,1408
bulk,4,8,93,1.939394,0.9902766193947582,0.002435895861432419,0.00346936619681006,0.0010334703353776413,1408
bulk,4,10,4,1.040404,0.9918250269369459,0.0025705398007256413,0.00460370466800184,0.0020331648672761984,1410
bulk,4,10,10,1.10101,0.9918250269369459,0.002035851064652728,0.002947118587288195,0.0009112675226354669,1410
bulk,4,10,16,1.161616,0.9918250269369459,0.0020869473343897845,0.0030348314128296233,0.0009478840784398388,1410
bulk,4,10,21,1.212121,0.9918250269369459,0.0022266995024953144,0.0039325439141510085,0.001705844411655694,1410
bulk,4,10,27,1.272727,0.9918250269369459,0.0020736713665087847,0.0030272447931055275,0.0009535734265967428,1410
bulk,4,10,32,1.323232,0.9918250269369459,0.0018069454584429955,0.0031872132837599855,0.00138026782531699,1410
bulk,4,10,38,1.383838,0.9918250269369459,0.0018970195728724775,0.0033483482125748402,0.0014513286397023627,1410
bulk,4,10,43,1.434343,0.9918250269369459,0.0021435165095188948,0.0043079440462943965,0.0021644275367755017,1410
bulk,4,10,49,1.494949,0.9918250269369459,0.002151032957905489,0.004107497421554324,0.0019564644636488352,1410
bulk,4,10,54,1.545455,0.9918250269369459,0.00189600754514099,0.0029122867564391835,0.0010162792112981935,1410
bulk,4,10,60,1.606061,0.9918250269369459,0.0018503922549884591,0.0026427868881796243,0.0007923946331911652,1410
bulk,4,10,66,1.666667,0.9918250269369459,0.00193258300404339,0.0034647992306066034,0.0015322162265632134,1410
bulk,4,10,71,1.717172,0.9918250269369459,0.0024092654642437466,0.004950830781295261,0.0025415653170515144,1410
bulk,4,10,77,1.777778,0.9918250269369459,0.0018791740916457831,0.0028420208255719656,0.0009628467339261825,1410
bulk,4,10,82,1.828283,0.9918250269369459,0.002285580428588638,0.0031712734670763182,0.0008856930384876804,1410
bulk,4,10,88,1.888889,0.9918250269369459,0.002305313860933821,0.0040845608350407354,0.0017792469741069144,1410
bulk,4,10,93,1.939394,0.9918250269369459,0.00236197397849065,0.003537005996841306,0.001175032018350656,1410
bulk,4,15,4,1.040404,0.9943414915046506,0.002315728449999767,0.0046741941217894835,0.0023584656717897164,1415
bulk,4,15,10,1.10101,0.9943414915046506,0.0017930088953205595,0.0033821444938890934,0.001589135598568534,1415
bulk,4,15,16,1.161616,0.9943414915046506,0.0018072533401726312,0.002839419307993326,0.0010321659678206947,1415
bulk,4,15,21,1.212121,0.9943414915046506,0.002146055039004638,0.004016636645898884,0.0018705816068942463,1415
bulk,4,15,27,1.272727,0.9943414915046506,0.001725235299003388,0.003251798634586827,0.001526563335583439,1415
bulk,4,15,32,1.323232,0.9943414915046506,0.0016874047574678478,0.0032016170558123672,0.0015142122983445195,1415
bulk,4,15,38,1.383838,0.9943414915046506,0.0016848371244401166,0.003466078535760835,0.0017812414113207184,1415
bulk,4,15,43,1.434343,0.9943414915046506,0.001986568365270515,0.004267502878153702,0.002280934512883187,1415
bulk,4,15,49,1.494949,0.9943414915046506,0.0017467567737338898,0.004141881736824444,0.0023951249630905546,1415
bulk,4,15,54,1.545455,0.9943414915046506,0.0017680486837701253,0.0029114659473825086,0.0011434172636123833,1415
bulk,4,15,60,1.606061,0.9943414915046506,0.0017644275831079225,0.002524837061526008,0.0007604094784180856,1415
bulk,4,15,66,1.666667,0.9943414915046506,0.0017122845097975363,0.00333110729563148,0.0016188227858339437,1415
bulk,4,15,71,1.717172,0.9943414915046506,0.002103677928474569,0.004650266195420399,0.00254658826694583,1415
bulk,4,15,77,1.777778,0.9943414915046506,0.0018519814288182708,0.0028875817591958123,0.0010356003303775415,1415
bulk,4,15,82,1.828283,0.9943414915046506,0.0020268029593084116,0.003268755144834449,0.0012419521855260374,1415
bulk,4,15,88,1.888889,0.9943414915046506,0.0022118027938818575,0.004310206286966111,0.0020984034930842535,1415
bulk,4,15,93,1.939394,0.9943414915046506,0.002231872895391478,0.0034071960124550486,0.0011753231170635705,1415
bulk,4,20,4,1.040404,0.9958645184133185,0.0021104622271006517,0.005790097521369739,0.0036796352942690875,1420
bulk,4,20,10,1.10101,0.9958645184133185,0.0016638004038324087,0.0038197300441077994,0.002155929640275391,1420
bulk,4,20,16,1.161616,0.9958645184133185,0.0017655433506793784,0.00361741681294852,0.0018518734622691418,1420
bulk,4,20,21,1.212121,0.9958645184133185,0.001829728123638548,0.003329661325079783,0.0014999332014412347,1420
bulk,4,20,27,1.272727,0.9958645184133185,0.0015527415072023722,0.0028998918771028334,0.0013471503699004613,1420
bulk,4,20,32,1.323232,0.9958645184133185,0.0015753802804297583,0.0029681991087472798,0.0013928188283175214,1420
bulk,4,20,38,1.383838,0.9958645184133185,0.0015320012452911904,0.0037598409446793065,0.002227839699388116,1420
bulk,4,20,43,1.434343,0.9958645184133185,0.001705061132488061,0.004174335013311569,0.002469273880823508,1420
bulk,4,20,49,1.494949,0.9958645184133185,0.0017046880198286884,0.0041382951024111015,0.002433607082582413,1420
bulk,4,20,54,1.545455,0.9958645184133185,0.0016322085039956705,0.0030730107614663714,0.001440802257470701,1420
bulk,4,20,60,1.606061,0.9958645184133185,0.0016744428421668458,0.002751716391401078,0.0010772735492342324,1420
bulk,4,20,66,1.666667,0.9958645184133185,0.0015468838902233414,0.0034189589042605134,0.001872075014037172,1420
bulk,4,20,71,1.717172,0.9958645184133185,0.0019362394850245815,0.004839678302290006,0.002903438817265425,1420
bulk,4,20,77,1.777778,0.9958645184133185,0.0018288039828846902,0.003241899328284924,0.0014130953454002337,1420
bulk,4,20,82,1.828283,0.9958645184133185,0.001867383687354255,0.0031766589902022455,0.0013092753028479905,1420
bulk,4,20,88,1.888889,0.9958645184133185,0.001939322430039926,0.003995311794787809,0.002055989364747883,1420
bulk,4,20,93,1.939394,0.9958645184133185,0.0021425446668474164,0.0034399461486958613,0.001297401481848445,1420
bulk,5,1,6,1.060606,0.9411673088379292,0.0046079559299303545,0.004718988134869644,0.00011103220493928912,1501
bulk,5,1,11,1.111111,0.9411673088379292,0.004264357351774142,0.004604094715355943,0.0003397373635818015,1501
bulk,5,1,17,1.171717,0.9411673088379292,0.006381630594569501,0.007020706467684793,0.0006390758731152912,1501
bulk,5,1,22,1.222222,0.9411673088379292,0.0049498342727657876,0.004951878883869578,2.044611103790492e-06,1501
bulk,5,1,28,1.282828,0.9411673088379292,0.003497769979522357,0.0035065778145090733,8.807834986716487e-06,1501
bulk,5,1,33,1.333333,0.9411673088379292,0.00426852625762884,0.004340043676284797,7.151741865595723e-05,1501
bulk,5,1,39,1.393939,0.9411673088379292,0.005527021313262836,0.005567341897094562,4.032058383172596e-05,1501
bulk,5,1,44,1.444444,0.9411673088379292,0.003388880989614457,0.0035296470246050497,0.00014076603499059252,1501
bulk,5,1,50,1.505051,0.9411673088379292,0.0038837302166265047,0.004698004992956554,0.0008142747763300495,1501
bulk,5,1,56,1.565657,0.9411673088379292,0.0030950286224348503,0.0030957394547940797,7.108323592294047e-07,1501
bulk,5,1,61,1.616162,0.9411673088379292,0.004354979504694991,0.004751445611923025,0.00039646610722803444,1501
bulk,5,1,67,1.676768,0.9411673088379292,0.0037045787869252438,0.004064220338214943,0.0003596415512896996,1501
bulk,5,1,72,1.727273,0.9411673088379292,0.0027780500879084364,0.0028401337705317746,6.208368262333817e-05,1501
bulk,5,1,78,1.787879,0.9411673088379292,0.003630343523916245,0.003968738694463162,0.0003383951705469169,1501
bulk,5,1,83,1.838384,0.9411673088379292,0.004190972837061484,0.004191364427085923,3.9159002443965585e-07,1501
bulk,5,1,89,1.89899,0.9411673088379292,0.0030556273616506773,0.0032654922244012346,0.00020986486275055734,1501
bulk,5,1,94,1.949495,0.9411673088379292,0.002744625091437485,0.0027446420730324666,1.6981594981764492e-08,1501
bulk,5,2,6,1.060606,0.9740009339855915,0.003367802074965146,0.005017498753645579,0.0016496966786804326,1502
bulk,5,2,11,1.111111,0.9740009339855915,0.004140026808655857,0.004448504125584374,0.000308477316928517,1502
bulk,5,2,17,1.171717,0.9740009339855915,0.004931109796633014,0.005910064923093061,0.0009789551264600465,1502
bulk,5,2,22,1.222222,0.9740009339855915,0.0031589272275541866,0.0034187116062410583,0.0002597843786868717,1502
bulk,5,2,28,1.282828,0.9740009339855915,0.00233577372057153,0.00239397452548733,5.8200804915799816e-05,1502
bulk,5,2,33,1.333333,0.9740009339855915,0.002296991041977692,0.0024165613399268664,0.00011957029794917428,1502
bulk,5,2,39,1.393939,0.9740009339855915,0.0025738259666110838,0.0036212286908405104,0.0010474027242294267,1502
bulk,5,2,44,1.444444,0.9740009339855915,0.0030085817028501086,0.003169661024220474,0.00016107932137036539,1502
bulk,5,2,50,1.505051,0.9740009339855915,0.003825246410177959,0.005286127940514053,0.0014608815303360939,1502
bulk,5,2,56,1.565657,0.9740009339855915,0.002957936686417056,0.003015472402509588,5.753571609253211e-05,1502
bulk,5,2,61,1.616162,0.9740009339855915,0.003861805585302464,0.0042939180585271014,0.00043211247322463755,1502
bulk,5,2,67,1.676768,0.9740009339855915,0.003372529124057989,0.004464976764698262,0.001092447640640273,1502
bulk,5,2,72,1.727273,0.9740009339855915,0.0026708387475333894,0.002979110513991778,0.00030827176645838866,1502
bulk,5,2,78,1.787879,0.9740009339855915,0.0034953086328581018,0.003977302851387075,0.00048199421852897304,1502
bulk,5,2,83,1.838384,0.9740009339855915,0.003378388532036385,0.004483058172219909,0.0011046696401835242,1502
bulk,5,2,89,1.89899,0.9740009339855915,0.0030181576259697422,0.0031910717006252472,0.000172914074655505,1502
bulk,5,2,94,1.949495,0.9740009339855915,0.0027207654349460436,0.0028468004033541695,0.00012603496840812595,1502
bulk,5,3,6,1.060606,0.9802405649104637,0.003079803747800427,0.00449095167984674,0.0014111479320463127,1503
bulk,5,3,11,1.111111,0.9802405649104637,0.0032087554163299807,0.003753387064672351,0.0005446316483423705,1503
bulk,5,3,17,1.171717,0.9802405649104637,0.0027096745833460837,0.004991048359396591,0.0022813737760505074,1503
bulk,5,3,22,1.222222,0.9802405649104637,0.003117910728282722,0.0037509401478545354,0.0006330294195718133,1503
bulk,5,3,28,1.282828,0.9802405649104637,0.0023340884894083166,0.0024358340165194356,0.00010174552711111895,1503
bulk,5,3,33,1.333333,0.9802405649104637,0.0022432583142560185,0.0023550031995229455,0.00011174488526692703,1503
bulk,5,3,39,1.393939,0.9802405649104637,0.0025628274286527914,0.0039060861911616013,0.00134325876250881,1503
bulk,5,3,44,1.444444,0.9802405649104637,0.0022940176383387575,0.0025816651976605484,0.00028764755932179096,1503
bulk,5,3,50,1.505051,0.9802405649104637,0.002488860005683519,0.004601844073143575,0.0021129840674600562,1503
bulk,5,3,56,1.565657,0.9802405649104637,0.0023407210338360603,0.0024697188916621886,0.00012899785782612833,1503
bulk,5,3,61,1.616162,0.9802405649104637,0.0033552053200725396,0.003975076921300308,0.0006198716012277682,1503
bulk,5,3,67,1.676768,0.9802405649104637,0.002771787987597947,0.004179911019168709,0.001408123031570762,1503
bulk,5,3,72,1.727273,0.9802405649104637,0.0025950434112040465,0.0030644612459463823,0.00046941783474233577,1503
bulk,5,3,78,1.787879,0.9802405649104637,0.0033956156911873103,0.0038507710028678624,0.0004551553116805521,1503
bulk,5,3,83,1.838384,0.9802405649104637,0.003289418458408487,0.00443968551884716,0.0011502670604386731,1503
bulk,5,3,89,1.89899,0.9802405649104637,0.002932595439016393,0.0031760625679827085,0.0002434671289663153,1503
bulk,5,3,94,1.949495,0.9802405649104637,0.0025862374946172507,0.0028744538077646823,0.0002882163131474316,1503
bulk,5,4,6,1.060606,0.9836322552749189,0.0030276842484500874,0.00461249727817185,0.0015848130297217628,1504
bulk,5,4,11,1.111111,0.9836322552749189,0.0030530867403005943,0.0036114520031608048,0.0005583652628602105,1504
bulk,5,4,17,1.171717,0.9836322552749189,0.002685203576837022,0.004934011585284702,0.00224880800844768,1504
bulk,5,4,22,1.222222,0.9836322552749189,0.0028026097873065175,0.003630790140595505,0.0008281803532889874,1504
bulk,5,4,28,1.282828,0.9836322552749189,0.0022993480636501517,0.00244321416464047,0.0001438661009903184,1504
bulk,5,4,33,1.333333,0.9836322552749189,0.0020129978534787043,0.0021689075898948334,0.00015590973641612911,1504
bulk,5,4,39,1.393939,0.9836322552749189,0.0024326805076352242,0.004049214823619228,0.001616534315984004,1504
bulk,5,4,44,1.444444,0.9836322552749189,0.002131074060662156,0.00258423800436251,0.0004531639437003539,1504
bulk,5,4,50,1.505051,0.9836322552749189,0.002154512548954518,0.004515282150844154,0.0023607696018896358,1504
bulk,5,4,56,1.565657,0.9836322552749189,0.0022397991269531895,0.002362878573710403,0.00012307944675721359,1504
bulk,5,4,61,1.616162,0.9836322552749189,0.003234028890098104,0.004039138797027379,0.0008051099069292752,1504
bulk,5,4,67,1.676768,0.9836322552749189,0.002769933461328215,0.004296746629622543,0.0015268131682943283,1504
bulk,5,4,72,1.727273,0.9836322552749189,0.0022165982778758983,0.002774461155632575,0.0005578628777566769,1504
bulk,5,4,78,1.787879,0.9836322552749189,0.0029919780168206557,0.0038158175992847898,0.000823839582464134,1504
bulk,5,4,83,1.838384,0.9836322552749189,0.0030898736170364345,0.004454751968090616,0.0013648783510541817,1504
bulk,5,4,89,1.89899,0.9836322552749189,0.0024399075643111007,0.002907479785370434,0.00046757222105933346,1504
bulk,5,4,94,1.949495,0.9836322552749189,0.002581682465026926,0.0030196826727886972,0.00043800020776177135,1504
bulk,5,6,6,1.060606,0.9874940533354919,0.002963380973400771,0.004188941045686123,0.0012255600722853523,1506
