model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,truth_norm,projection_error_percent,coefficient_error_percent,rom_error_percent,pythagorean_residual,integral_error_percent,minimum_prediction,maximum_prediction,fraction_phi_lt_threshold_percent,fraction_phi_gt_one_percent,filename
validation_selected_rank,6,pchip,external,7,7,5,1.625,14.753224726665213,0.4769637543171046,0.3052781630008773,0.566294251902195,9.181837148236616e-19,0.011803525053893016,-2.0113636217091686e-06,0.5318509644460275,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_625000_num_5.stat
validation_selected_rank,6,pchip,external,8,8,3,1.75,15.005398606925544,0.4428351080013837,0.2968889985781108,0.5331472689185501,-1.8295911660692887e-19,-0.0003952469246560377,-4.485612756246844e-08,0.5348291281000163,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_750000_num_3.stat
validation_selected_rank,6,pchip,external,9,9,7,1.875,15.146719417145968,0.4487775904391191,0.485542962358092,0.6611756907024371,3.144186300207963e-18,-0.018013193418252665,-7.347927145827864e-08,0.5374871269109981,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_875000_num_7.stat
paper_rank15,15,frozen_nn,fitting,0,0,1,1.0,12.534418235102383,0.36736916007594195,1.036009649533064,1.0992161269288818,6.640738306473715e-19,0.04777126399167511,-4.029071318581744e-06,0.2940813042965908,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_000000_num_1.stat
paper_rank15,15,frozen_nn,fitting,1,1,2,1.010101,12.524596526960545,0.4061018079478627,1.2399622667505505,1.3047701335421829,0.0,0.019456062341152477,-2.977100627911406e-06,0.2999999089005758,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_010101_num_2.stat
paper_rank15,15,frozen_nn,fitting,2,2,3,1.020202,12.554494000906189,0.45594357534554514,1.1721440226771724,1.2576987531983637,1.6263032587282567e-18,-0.0037034145728992818,-1.9944617603445966e-06,0.30715465610158926,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_020202_num_3.stat
paper_rank15,15,frozen_nn,fitting,3,3,4,1.030303,12.539806988972247,0.3938135009212156,1.5161275864316803,1.566439252523711,6.640738306473715e-18,-0.026545832109693086,-1.106420816947476e-06,0.31527912594971735,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_030303_num_4.stat
paper_rank15,15,frozen_nn,fitting,4,4,5,1.040404,12.590767314087513,0.36116791745330545,0.9336737466362569,1.0010938666055897,-1.260385025514399e-18,-0.03977790429070822,-5.924761954064773e-07,0.3240248871395163,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_040404_num_5.stat
paper_rank15,15,frozen_nn,fitting,5,6,7,1.060606,12.627659554902852,0.34874500374114215,0.9061688798941215,0.9709609243028111,-6.776263578034403e-19,-0.028129178300163444,-2.2176124716316445e-06,0.3431416481743501,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_060606_num_7.stat
paper_rank15,15,frozen_nn,fitting,6,7,8,1.070707,12.672868783094982,0.4046483047389914,0.9454655384559276,1.02841885189638,-2.859583229930518e-18,-0.0291680940344709,-2.843833892432545e-06,0.3530450345803955,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_070707_num_8.stat
paper_rank15,15,frozen_nn,fitting,7,9,10,1.090909,12.723670047354258,0.371853476248522,0.814101828291198,0.8950065891518305,1.2197274440461925e-18,-0.0024483978779997854,-3.53759572919558e-06,0.3728869796833995,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_090909_num_10.stat
paper_rank15,15,frozen_nn,fitting,8,10,11,1.10101,12.762901664468703,0.35314162339520583,0.6181970264001507,0.7119526456332588,6.437450399132683e-19,0.010902054581428055,-3.6163118536763767e-06,0.3826971316873087,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_101010_num_11.stat
paper_rank15,15,frozen_nn,fitting,9,11,12,1.111111,12.822783290795366,0.31361709897004564,0.915313347064084,0.9675506230063821,-5.55653613398821e-19,0.018631542495364178,-3.6314412056335306e-06,0.3922289206693802,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_111111_num_12.stat
paper_rank15,15,frozen_nn,fitting,10,12,13,1.121212,12.857572791713086,0.3525565419335051,1.353839525505038,1.398991628309409,-5.692061405548898e-19,0.02489595927716696,-3.447870679581251e-06,0.4013363413238848,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_121212_num_13.stat
paper_rank15,15,frozen_nn,fitting,11,13,14,1.131313,12.862207109867983,0.3666218834785461,0.6205159729061686,0.720729961967089,3.604972223514302e-18,0.037917659934557126,-3.073117937727251e-06,0.4099908108349353,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_131313_num_14.stat
paper_rank15,15,frozen_nn,fitting,12,14,15,1.141414,12.879957259964085,0.345454262345879,1.3607798789757681,1.4039446308164265,3.1170812458958252e-18,0.03241712403210502,-2.5220040992780397e-06,0.4181810729647906,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_141414_num_15.stat
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,12.991081996788521,0.3658527801885547,0.965524210223224,1.0325140470225285,-3.496552006265752e-18,0.03123904563468217,-2.0462784211038087e-06,0.4259088182928421,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_151515_num_16.stat
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,12.984597574060377,0.36064482599441766,1.0246841715250965,1.086297538380087,1.9651164376299768e-18,0.025522423905472665,-1.9681584684584318e-06,0.43318425545314926,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_161616_num_17.stat
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,13.069509737471007,0.40236738860169985,0.8314955432768368,0.923733919426687,-4.336808689942018e-19,0.023769799935767454,-1.8362819171994676e-06,0.44002221794287655,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_171717_num_18.stat
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,13.113126310068756,0.3407186998268395,0.6866395331844324,0.7665266342035439,-1.3484764520288461e-18,0.02012562525395483,-1.8571480460125496e-06,0.4464391425051536,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_181818_num_19.stat
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,13.193589080137826,0.3601008320500713,1.2915634696917633,1.3408239278463474,-7.237049501340742e-18,0.01147134495562939,-1.9335141246044404e-06,0.4524510322412245,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_191919_num_20.stat
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,13.190163774841318,0.32835742029854964,0.9483547206559575,1.003591187513907,1.6127507315721878e-18,0.0006926318936336318,-2.0827527898818747e-06,0.45807235087150205,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_202020_num_21.stat
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,13.207088409426541,0.32949307081244633,1.3943618400121507,1.4327632828194232,4.0657581468206416e-19,-0.0016306044997419543,-2.264621823844929e-06,0.4633156902279547,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_212121_num_22.stat
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,13.340951901053115,0.3234515473712648,1.2151065011219524,1.2574198632778428,-3.0086610286472748e-18,-0.010398876456883158,-2.479887837787342e-06,0.4681920033650195,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_222222_num_23.stat
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,13.32410511045792,0.33222718778966287,1.1693354378502359,1.2156151819219232,3.984442983884229e-18,-0.010899651817551427,-2.605977127244448e-06,0.4727111874180858,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_232323_num_24.stat
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,13.43435615998512,0.32983780718819783,0.6175662317187507,0.700129294923455,-2.168404344971009e-19,-0.02566145835165822,-2.6351781808841354e-06,0.4770860183066088,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_242424_num_25.stat
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,13.44689779541386,0.31475552065820067,0.4839009312472205,0.5772617682185056,1.3383120566617945e-18,-0.020647614991111098,-2.5634746355387325e-06,0.4812167125319329,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_252525_num_26.stat
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,13.578453961834699,0.32472626494553697,1.3006440328401099,1.340567807799367,-6.288372600415926e-18,-0.02839748310696712,-2.3905097813874075e-06,0.4850308863177372,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_262626_num_27.stat
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,13.526468346617014,0.3105961200318772,0.942847793392217,0.9926892319771946,4.363913744254155e-18,-0.027150288019366982,-2.119344431208468e-06,0.48853690178144715,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_272727_num_28.stat
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,13.687821896707566,0.30744294940902916,0.7897320126711294,0.8474655267200485,-2.642742795433417e-18,-0.015264371650302134,-1.4213635094237938e-06,0.49466769568475594,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_292929_num_30.stat
paper_rank15,15,frozen_nn,fitting,27,30,31,1.30303,13.76195028743179,0.328088343936058,0.8910537435777194,0.9495360632279903,-6.3019251275719945e-18,-0.011148443828855784,-1.071879644465922e-06,0.49731890626728287,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_303030_num_31.stat
paper_rank15,15,frozen_nn,fitting,28,32,33,1.323232,13.8560714405087,0.3161884380034458,0.8898946966129145,0.9443980619351277,-2.4936649967166602e-18,-0.0058113563086917685,-3.6565515231329276e-07,0.5021167342044572,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_323232_num_33.stat
paper_rank15,15,frozen_nn,fitting,29,33,34,1.333333,13.816382747531229,0.32929809811966193,1.0845104316284069,1.1334020088812824,6.627185779317646e-18,-0.008091194031240983,-3.521740569494856e-07,0.5042801878827045,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_333333_num_34.stat
paper_rank15,15,frozen_nn,fitting,30,34,35,1.343434,13.85398380996654,0.29035949738147854,1.2318150151378575,1.2655737312534572,9.2970336290632e-18,-0.0022095489128680502,-3.3346491673578837e-07,0.5064426066454252,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_343434_num_35.stat
paper_rank15,15,frozen_nn,fitting,31,35,36,1.353535,13.973012279188808,0.27951164194788153,0.8532856056582108,0.8978992609463037,1.81603863891322e-18,-0.00027867003124551444,-3.104659862515763e-07,0.5084053466464069,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_353535_num_36.stat
paper_rank15,15,frozen_nn,fitting,32,36,37,1.363636,13.992362119036713,0.2854005707139551,0.4154261229947425,0.5040162194119383,8.876905287225068e-19,0.007283103147620083,-2.840614792539902e-07,0.5101833887862385,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_363636_num_37.stat
paper_rank15,15,frozen_nn,fitting,33,38,39,1.383838,14.064538571547207,0.2974163898241328,0.6322118636747105,0.6986761406453517,1.2061749168901237e-18,0.0050261928798591374,-2.2416673224485574e-07,0.513244357278589,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_383838_num_39.stat
paper_rank15,15,frozen_nn,fitting,34,39,40,1.393939,14.127612610326192,0.3376300612160162,0.5172550823249777,0.6176948101026462,-6.369687763352339e-19,0.011314598178636913,-2.1558442137264704e-07,0.5145555988751003,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_393939_num_40.stat
paper_rank15,15,frozen_nn,fitting,35,41,42,1.414141,14.180824613446363,0.30237903529054905,0.5173028441495398,0.5991955553477013,-6.030874584450618e-19,0.010691531174350118,-2.283424119991136e-07,0.5170198373038898,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_414141_num_42.stat
paper_rank15,15,frozen_nn,fitting,36,43,44,1.434343,14.271671154838023,0.27664307571692054,0.7059426139537495,0.7582126123574954,7.250602028496811e-19,0.011776126889275977,-2.327985033432514e-07,0.5192747515260617,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_434343_num_44.stat
paper_rank15,15,frozen_nn,fitting,37,44,45,1.444444,14.311603392528514,0.290474538514082,0.7588331431791097,0.8125288897707087,-3.550762114890027e-18,0.01322414468547487,-2.3265377232004283e-07,0.5203172184840044,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_444444_num_45.stat
paper_rank15,15,frozen_nn,fitting,38,45,46,1.454545,14.328437170385776,0.32673103399627323,0.5180671484359772,0.6124922357588192,-2.1785687403380605e-18,0.0013077095070724697,-2.3095272716430545e-07,0.5213066312447352,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_454545_num_46.stat
paper_rank15,15,frozen_nn,fitting,39,46,47,1.464646,14.332915229639472,0.33654602875792056,0.8314358457641832,0.8969664403389598,1.5178830414797062e-18,0.0037503413492604313,-2.2638552391318682e-07,0.5222129833591841,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_464646_num_47.stat
paper_rank15,15,frozen_nn,fitting,40,47,48,1.474747,14.43970357930931,0.2884065895947087,0.937465329656044,0.9808259811142457,-4.336808689942018e-18,0.006340980406860201,-2.1892630997502028e-07,0.5230443879122583,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_474747_num_48.stat
paper_rank15,15,frozen_nn,fitting,41,48,49,1.484848,14.45919299466417,0.3211547039026119,0.9315675605049586,0.9853722462216339,-6.572975670693371e-18,-0.001387523341638692,-2.086022503545407e-07,0.523808219020465,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_484848_num_49.stat
paper_rank15,15,frozen_nn,fitting,42,49,50,1.494949,14.496522732812947,0.2544043616307373,0.8408048914018014,0.8784500239751254,-3.957337929572091e-18,-0.0007264549707422297,-1.9549530108191073e-07,0.5245111357843172,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_494949_num_50.stat
paper_rank15,15,frozen_nn,fitting,43,50,51,1.505051,14.437176438141057,0.28518397965680803,0.8698436516125544,0.9154003935456734,1.6127507315721878e-18,-0.00030250586641224545,-1.7974015735911402e-07,0.5252206217627231,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_505051_num_51.stat
paper_rank15,15,frozen_nn,fitting,44,52,53,1.525253,14.490636987618782,0.2954967848575937,0.7388550461865113,0.7957544402241775,4.723055713889979e-18,-0.004275762449901047,-1.4109462561809995e-07,0.5265446356038519,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_525253_num_53.stat
paper_rank15,15,frozen_nn,fitting,45,54,55,1.545455,14.566722001536746,0.24807767978990533,0.7441763884709759,0.7844367612291427,1.9447876468958736e-18,-0.0032566242865405947,-1.3829167495093293e-07,0.527690505987907,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_545455_num_55.stat
paper_rank15,15,frozen_nn,fitting,46,55,56,1.555556,14.616573688255107,0.26887755427319854,0.7010971899900897,0.7508877472724768,-1.9651164376299768e-19,-0.002533424190527692,-1.4542281133994817e-07,0.528206127194436,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_555556_num_56.stat
paper_rank15,15,frozen_nn,fitting,47,56,57,1.565657,14.574785305263717,0.2901896024869724,1.3479393596854112,1.3788221505258558,8.212831456577696e-18,-0.0060850430589560675,-1.512707402777911e-07,0.5286876826976876,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_565657_num_57.stat
paper_rank15,15,frozen_nn,fitting,48,57,58,1.575758,14.666399297225942,0.27032389876189516,0.4533700544699566,0.5278441214335041,-1.4941661189565858e-18,-0.004668337923998692,-1.5560611511270932e-07,0.5292246873396645,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_575758_num_58.stat
paper_rank15,15,frozen_nn,fitting,49,58,59,1.585859,14.668222685131505,0.29346007881000935,0.4370955099695996,0.5264706095222966,1.734723475976807e-18,-0.005492271673375545,-1.5821006775902767e-07,0.5297347335232738,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_585859_num_59.stat
paper_rank15,15,frozen_nn,fitting,50,59,60,1.59596,14.711173772451778,0.2460441634908998,0.60525840552119,0.6533570752980249,-8.809142651444724e-20,-0.006293291978867046,-1.5887941561474973e-07,0.5302259588260004,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_595960_num_60.stat
paper_rank15,15,frozen_nn,fitting,51,60,61,1.606061,14.728207176255644,0.2871413148709374,0.651305471943605,0.7117927735580742,3.1848438816761693e-19,-0.00600513539064335,-1.5743124448863074e-07,0.5307077290869381,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_606061_num_61.stat
paper_rank15,15,frozen_nn,fitting,52,61,62,1.616162,14.78004627167974,0.270644955382641,0.6344590525879563,0.6897731375494865,-1.599198204416119e-18,-0.008490913361917119,-1.537066915555151e-07,0.5311617361615454,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_616162_num_62.stat
paper_rank15,15,frozen_nn,fitting,53,62,63,1.626263,14.756747418174106,0.30026068077340096,0.6556541891363189,0.7211372214430077,3.1577388273640317e-18,-0.006220114754911011,-1.7629908225962543e-07,0.5315893762629438,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_626263_num_63.stat
paper_rank15,15,frozen_nn,fitting,54,63,64,1.636364,14.806979498821997,0.292344459471281,0.4999943983003829,0.579188813182111,-1.5043305143236374e-18,-0.006957397086057266,-2.0133058994389467e-07,0.5319919145029719,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_636364_num_64.stat
paper_rank15,15,frozen_nn,fitting,55,64,65,1.646465,14.839020869680658,0.23238851857011059,0.7822996205285947,0.8160864659105409,-3.7269449679189215e-18,-0.0013031527974743204,-2.22383753738815e-07,0.532377864641587,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_646465_num_65.stat
paper_rank15,15,frozen_nn,fitting,56,66,67,1.666667,14.882769306071474,0.2787886117682802,0.8071406723949414,0.8539315868884565,-5.421010862427522e-19,-0.0035741015530300923,-3.047056172375198e-07,0.5331988585927171,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_666667_num_67.stat
paper_rank15,15,frozen_nn,fitting,57,67,68,1.676768,14.89146799241066,0.2714504371772214,0.5161311440252706,0.5831609534909947,-1.3145951341386741e-18,-0.001232306775521409,-4.701443446826633e-07,0.5335732942529159,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_676768_num_68.stat
paper_rank15,15,frozen_nn,fitting,58,68,69,1.686869,14.863228553128508,0.2584640319364683,0.6101559797402454,0.6626416644142286,2.4801124695605914e-18,-0.001596625858292627,-6.007009727266803e-07,0.5339250013973826,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_686869_num_69.stat
paper_rank15,15,frozen_nn,fitting,59,69,70,1.69697,14.896806159654549,0.2507995315638944,0.514346988977569,0.5722352926052137,1.412850956020173e-18,-0.002310315528604719,-6.966582231637633e-07,0.5342549404121006,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_696970_num_70.stat
paper_rank15,15,frozen_nn,fitting,60,70,71,1.707071,14.947414820003644,0.28819236390201836,0.49768318338285306,0.5751029382932441,-9.486769009248164e-20,0.00044287784869938003,-7.586853743455191e-07,0.5345640570686339,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_707071_num_71.stat
paper_rank15,15,frozen_nn,fitting,61,71,72,1.717172,14.928758869795994,0.25187453936720666,0.5676317050815717,0.6210044574681121,9.283481101907132e-19,0.005706466055552255,-7.877850679439657e-07,0.5348532836202324,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_717172_num_72.stat
paper_rank15,15,frozen_nn,fitting,62,72,73,1.727273,14.952832288547768,0.2510957902337127,0.4785888684539447,0.5404594350005589,3.4897757426877174e-19,0.0013092979491614834,-7.852388671679832e-07,0.5351235383449052,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_727273_num_73.stat
paper_rank15,15,frozen_nn,fitting,63,73,74,1.737374,15.02910789652686,0.24551259664513228,0.8228715302557896,0.8587164784822219,-3.211948935988307e-18,0.004716484892108272,-7.525536546437482e-07,0.5353891033015881,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_737374_num_74.stat
paper_rank15,15,frozen_nn,fitting,64,74,75,1.747475,14.981514028253443,0.25432356380769283,0.3000243030607565,0.3933129257155722,4.912791094074942e-19,0.0038550475322071953,-6.914105113064481e-07,0.5356835321815103,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_747475_num_75.stat
paper_rank15,15,frozen_nn,fitting,65,75,76,1.757576,15.057652890629452,0.23556167556262808,0.8148007286833634,0.8481683385135105,-4.391018798566293e-18,0.00823242359982569,-6.036172826328924e-07,0.5359584874559035,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_757576_num_76.stat
paper_rank15,15,frozen_nn,fitting,66,76,77,1.767677,14.997236033520513,0.25958711688316977,0.6180987109285517,0.6703965152827495,0.0,0.007525774352035524,-4.910656398705736e-07,0.5362149466137838,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_767677_num_77.stat
paper_rank15,15,frozen_nn,fitting,67,77,78,1.777778,15.06447062570793,0.27756220301540147,0.5655776137020807,0.6300149313021638,-3.2864878353466853e-18,0.009150209471635537,-3.5569309700141665e-07,0.5364538652773531,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_777778_num_78.stat
paper_rank15,15,frozen_nn,fitting,68,78,79,1.787879,15.015785745475727,0.24774777156011518,0.8014689496876415,0.8388870219680634,3.1848438816761693e-18,0.007869591639974478,-1.994501565331597e-07,0.5366761734784393,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_787879_num_79.stat
paper_rank15,15,frozen_nn,fitting,69,79,80,1.79798,15.078643201973989,0.22850647130395452,0.5612400618341553,0.6059749288835187,-6.030874584450618e-19,0.011619736683743482,-1.2227025758145503e-07,0.5368827725773496,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_797980_num_80.stat
paper_rank15,15,frozen_nn,fitting,70,80,81,1.808081,15.127707855158457,0.22190898270598106,0.8211316209941452,0.8505884643010547,-4.9060148304969076e-18,0.00757656794163159,-5.5615103989132996e-08,0.5370745328358717,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_808081_num_81.stat
paper_rank15,15,frozen_nn,fitting,71,81,82,1.818182,15.084753154633894,0.29169865104747666,0.4531510517785613,0.5389192692332895,8.843023969334896e-19,0.009930744205148726,-3.274535841992831e-08,0.5372522916198252,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_818182_num_82.stat
paper_rank15,15,frozen_nn,fitting,72,82,83,1.828283,15.075005105175546,0.31157866405194307,0.6810387679303517,0.7489292805843007,3.333921680392926e-18,0.013437552519799379,-1.8072708094914534e-08,0.5374168521821717,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_828283_num_83.stat
paper_rank15,15,frozen_nn,fitting,73,83,84,1.838384,15.104209132500657,0.2132788147972067,0.5882542906581351,0.6257243509078196,5.285485590866834e-19,0.009048855011449622,-1.2203660072632019e-08,0.5375689829630429,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_838384_num_84.stat
paper_rank15,15,frozen_nn,fitting,74,84,85,1.848485,15.121565863426323,0.24119793065239697,0.5434092408519091,0.5945334681868255,8.402566836762659e-19,0.008771287609597656,-1.563379672256436e-08,0.5377094173360054,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_848485_num_85.stat
paper_rank15,15,frozen_nn,fitting,75,85,86,1.858586,15.09636543763586,0.2823656209517751,0.8218044580575767,0.8689608225799552,4.363913744254155e-18,0.010696962959939885,-1.907392408487692e-08,0.5378388537285461,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_858586_num_86.stat
paper_rank15,15,frozen_nn,fitting,76,86,87,1.868687,15.146583249873807,0.2954493237365646,0.41967857696350447,0.5132449813281241,9.825582188149884e-20,0.0067059623008715145,-2.2975855882993245e-08,0.537957956047444,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_868687_num_87.stat
paper_rank15,15,frozen_nn,fitting,77,87,88,1.878788,15.189145664707954,0.2594562155018181,0.6616846265981844,0.7107348822443463,-1.9786689647860456e-18,0.0043942271595349275,-2.7217091168739578e-08,0.5380673543450153,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_878788_num_88.stat
paper_rank15,15,frozen_nn,fitting,78,88,89,1.888889,15.128388342214212,0.24145344415501865,0.7116790559832288,0.7515230165600609,3.3203691532368573e-18,0.00661913369083735,-3.1064618739617785e-08,0.5381715567653326,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_888889_num_89.stat
paper_rank15,15,frozen_nn,fitting,79,89,90,1.89899,15.170819319744613,0.23467536005063508,0.5640792768057554,0.6109484062804387,8.809142651444724e-19,0.0021565349436299614,-3.616041125466265e-08,0.5383003495987267,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_898990_num_90.stat
paper_rank15,15,frozen_nn,fitting,80,90,91,1.909091,15.179102126120826,0.2642951731154729,0.5107608441768304,0.5750900611872657,6.708500942254059e-19,0.0018704723830359322,-4.303167158870232e-08,0.5384194726376427,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_909091_num_91.stat
paper_rank15,15,frozen_nn,fitting,81,91,92,1.919192,15.19893494145909,0.2868356398246116,0.5775504736089363,0.6448559791453353,-1.179069862577986e-18,0.002314529425542062,-4.971042882129982e-08,0.538529526678734,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_919192_num_92.stat
paper_rank15,15,frozen_nn,fitting,82,92,93,1.929293,15.180010073571133,0.25574110491393875,0.5011903213213185,0.5626679757448276,1.3247595295057257e-18,0.0011324907666959445,-9.767378227215843e-08,0.5386310770061402,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_929293_num_93.stat
paper_rank15,15,frozen_nn,fitting,83,93,94,1.939394,15.205939337359732,0.22877915234396476,0.33557871028176467,0.40614402782953635,3.6422416731934915e-19,-0.0035140703458971284,-1.6797032455985503e-07,0.5387246549471055,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_939394_num_94.stat
paper_rank15,15,frozen_nn,fitting,84,94,95,1.949495,15.218511241823213,0.27064746036482007,0.3556901340581688,0.44695136118849493,3.5405977195229754e-19,-0.008555323812572655,-2.458722736720613e-07,0.5388107594338835,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_949495_num_95.stat
paper_rank15,15,frozen_nn,fitting,85,95,96,1.959596,15.257184856975613,0.23536418566757958,0.43316819848641397,0.49298173198903783,-1.666960840196463e-18,-0.008664533359736694,-3.6877759540248905e-07,0.5388898585503676,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_959596_num_96.stat
paper_rank15,15,frozen_nn,fitting,86,96,97,1.969697,15.220913155894998,0.23573687525503545,0.4850949373714324,0.5393412394935212,5.793705359219414e-19,-0.01189420886947003,-4.927866544225459e-07,0.5389623910474964,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_969697_num_97.stat
paper_rank15,15,frozen_nn,fitting,87,97,98,1.979798,15.243547437157048,0.2135094742084435,0.3185178001140177,0.3834578002417514,3.5744790374131474e-19,-0.013178748686101291,-6.177927142665681e-07,0.539028767816164,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_979798_num_98.stat
paper_rank15,15,frozen_nn,fitting,88,98,99,1.989899,15.240908175145496,0.25275630516391623,0.6416027898269275,0.6895940035367417,2.0464316005663896e-18,-0.021533550047061988,-7.436967432458522e-07,0.5390893733100921,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_989899_num_99.stat
paper_rank15,15,frozen_nn,fitting,89,99,100,2.0,15.291006007061322,0.26391002184709444,0.8788709571082949,0.9176397217207543,-4.065758146820642e-18,-0.026027893977244792,-8.704066830930499e-07,0.5391445669141215,0.0,0.0,rotating_drum_bidisperse_size_ratio_2_000000_num_100.stat
paper_rank15,15,frozen_nn,internal_validation,0,5,6,1.050505,12.616459208573609,0.4125856705245766,1.9216959422510522,1.9654877842373755,-2.5478751053409354e-18,-0.03372827650507067,-1.4459641726459722e-06,0.3332961483132231,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_050505_num_6.stat
