model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,mode,absolute_coefficient_error,field_normalised_error_percent
paper_rank15,15,pchip,fitting,49,58,59,1.585859,4,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,5,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,6,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,7,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,8,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,9,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,10,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,11,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,12,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,13,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,14,0.0,0.0
paper_rank15,15,pchip,fitting,49,58,59,1.585859,15,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,1,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,2,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,3,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,4,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,5,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,6,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,7,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,8,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,9,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,10,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,11,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,12,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,13,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,14,0.0,0.0
paper_rank15,15,pchip,fitting,50,59,60,1.59596,15,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,1,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,2,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,3,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,4,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,5,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,6,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,7,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,8,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,9,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,10,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,11,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,12,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,13,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,14,0.0,0.0
paper_rank15,15,pchip,fitting,51,60,61,1.606061,15,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,1,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,2,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,3,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,4,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,5,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,6,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,7,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,8,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,9,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,10,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,11,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,12,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,13,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,14,0.0,0.0
paper_rank15,15,pchip,fitting,52,61,62,1.616162,15,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,1,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,2,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,3,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,4,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,5,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,6,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,7,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,8,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,9,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,10,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,11,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,12,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,13,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,14,0.0,0.0
paper_rank15,15,pchip,fitting,53,62,63,1.626263,15,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,1,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,2,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,3,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,4,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,5,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,6,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,7,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,8,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,9,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,10,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,11,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,12,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,13,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,14,0.0,0.0
paper_rank15,15,pchip,fitting,54,63,64,1.636364,15,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,1,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,2,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,3,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,4,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,5,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,6,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,7,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,8,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,9,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,10,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,11,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,12,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,13,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,14,0.0,0.0
paper_rank15,15,pchip,fitting,55,64,65,1.646465,15,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,1,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,2,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,3,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,4,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,5,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,6,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,7,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,8,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,9,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,10,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,11,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,12,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,13,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,14,0.0,0.0
paper_rank15,15,pchip,fitting,56,66,67,1.666667,15,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,1,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,2,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,3,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,4,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,5,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,6,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,7,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,8,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,9,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,10,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,11,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,12,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,13,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,14,0.0,0.0
paper_rank15,15,pchip,fitting,57,67,68,1.676768,15,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,1,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,2,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,3,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,4,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,5,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,6,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,7,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,8,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,9,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,10,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,11,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,12,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,13,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,14,0.0,0.0
paper_rank15,15,pchip,fitting,58,68,69,1.686869,15,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,1,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,2,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,3,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,4,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,5,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,6,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,7,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,8,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,9,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,10,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,11,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,12,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,13,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,14,0.0,0.0
paper_rank15,15,pchip,fitting,59,69,70,1.69697,15,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,1,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,2,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,3,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,4,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,5,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,6,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,7,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,8,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,9,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,10,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,11,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,12,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,13,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,14,0.0,0.0
paper_rank15,15,pchip,fitting,60,70,71,1.707071,15,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,1,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,2,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,3,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,4,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,5,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,6,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,7,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,8,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,9,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,10,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,11,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,12,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,13,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,14,0.0,0.0
paper_rank15,15,pchip,fitting,61,71,72,1.717172,15,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,1,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,2,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,3,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,4,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,5,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,6,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,7,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,8,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,9,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,10,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,11,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,12,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,13,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,14,0.0,0.0
paper_rank15,15,pchip,fitting,62,72,73,1.727273,15,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,1,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,2,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,3,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,4,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,5,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,6,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,7,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,8,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,9,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,10,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,11,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,12,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,13,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,14,0.0,0.0
paper_rank15,15,pchip,fitting,63,73,74,1.737374,15,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,1,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,2,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,3,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,4,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,5,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,6,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,7,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,8,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,9,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,10,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,11,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,12,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,13,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,14,0.0,0.0
paper_rank15,15,pchip,fitting,64,74,75,1.747475,15,1.177877240188252e-15,7.862204300359154e-15
paper_rank15,15,pchip,fitting,65,75,76,1.757576,1,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,2,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,3,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,4,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,5,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,6,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,7,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,8,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,9,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,10,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,11,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,12,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,13,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,14,0.0,0.0
paper_rank15,15,pchip,fitting,65,75,76,1.757576,15,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,1,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,2,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,3,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,4,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,5,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,6,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,7,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,8,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,9,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,10,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,11,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,12,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,13,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,14,0.0,0.0
paper_rank15,15,pchip,fitting,66,76,77,1.767677,15,5.230191280070073e-16,3.4874367972738485e-15
paper_rank15,15,pchip,fitting,67,77,78,1.777778,1,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,2,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,3,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,4,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,5,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,6,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,7,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,8,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,9,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,10,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,11,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,12,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,13,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,14,0.0,0.0
paper_rank15,15,pchip,fitting,67,77,78,1.777778,15,4.0419056990259605e-16,2.683071844641084e-15
paper_rank15,15,pchip,fitting,68,78,79,1.787879,1,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,2,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,3,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,4,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,5,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,6,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,7,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,8,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,9,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,10,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,11,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,12,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,13,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,14,0.0,0.0
paper_rank15,15,pchip,fitting,68,78,79,1.787879,15,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,1,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,2,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,3,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,4,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,5,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,6,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,7,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,8,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,9,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,10,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,11,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,12,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,13,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,14,0.0,0.0
paper_rank15,15,pchip,fitting,69,79,80,1.79798,15,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,1,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,2,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,3,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,4,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,5,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,6,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,7,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,8,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,9,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,10,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,11,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,12,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,13,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,14,0.0,0.0
paper_rank15,15,pchip,fitting,70,80,81,1.808081,15,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,1,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,2,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,3,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,4,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,5,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,6,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,7,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,8,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,9,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,10,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,11,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,12,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,13,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,14,0.0,0.0
paper_rank15,15,pchip,fitting,71,81,82,1.818182,15,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,1,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,2,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,3,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,4,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,5,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,6,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,7,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,8,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,9,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,10,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,11,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,12,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,13,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,14,0.0,0.0
paper_rank15,15,pchip,fitting,72,82,83,1.828283,15,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,1,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,2,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,3,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,4,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,5,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,6,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,7,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,8,0.0,0.0
