model,rank,evaluation_role,uncertainty_source,duration_scaling,size_ratio,source_simulation,mode,window_count,sample_ddof,short_duration,target_duration,duration_exponent,duration_factor,mean_window_coefficient,canonical_coefficient,mean_vs_canonical_coefficient,short_modal_sd_absolute,target_modal_sd_absolute,short_modal_sd_percent,target_modal_sd_percent,naive_ten_window_mean_sd_absolute,truth_field_norm
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.10101,11,2,10,1,34.372,343.72,-0.5,0.31622776601683794,-3.260564331553129,-3.2607741818890426,0.00020985033591358615,0.07656684414111076,0.02421256207370287,0.5999172143923127,0.18971048050232545,0.02421256207370287,12.762901664468703
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.10101,11,3,10,1,34.372,343.72,-0.5,0.31622776601683794,0.1839435942733237,0.18410042852455857,-0.00015683425123486083,0.03970733948548567,0.012556563259967311,0.311115297519129,0.09838329550813801,0.012556563259967311,12.762901664468703
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.10101,11,4,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.009265352744471569,-0.009704972616654269,0.0004396198721826998,0.07665163359286636,0.02423937485261334,0.6005815574546091,0.1899205642247842,0.02423937485261334,12.762901664468703
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.10101,11,5,10,1,34.372,343.72,-0.5,0.31622776601683794,0.0006160028393185434,0.0003073848750589593,0.00030861796425958414,0.06290038470839042,0.019890848137933976,0.4928376505751981,0.1558489492503819,0.019890848137933976,12.762901664468703
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.10101,11,6,10,1,34.372,343.72,-0.5,0.31622776601683794,0.023552982349865123,0.02345760689414407,9.537545572105288e-05,0.06510973919558867,0.020589507371759956,0.5101484043934227,0.16132309025838648,0.020589507371759956,12.762901664468703
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,1,10,1,34.372,343.72,-0.5,0.31622776601683794,-13.029786937685415,-13.029984738013875,0.00019780032845950757,0.03179293324433117,0.010053808254977306,0.24103516671242883,0.07622201230096748,0.010053808254977304,13.190163774841318
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,2,10,1,34.372,343.72,-0.5,0.31622776601683794,-2.00106894395579,-2.0006651345552973,-0.0004038094004927828,0.05822113446957486,0.018411139288279577,0.4413981165315385,0.13958234031480832,0.018411139288279574,13.190163774841318
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,3,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.4288864475090737,-0.4295190112098596,0.0006325637007859042,0.09333019012786896,0.029513597526062745,0.7075741569326477,0.2237545949380587,0.02951359752606274,13.190163774841318
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,4,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.045798215723064466,-0.04611293568042068,0.00031471995735621316,0.07635467946676266,0.024145469712706084,0.5788759015441507,0.1830566331462898,0.02414546971270608,13.190163774841318
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,5,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.0038310591346448772,-0.0033534094630167425,-0.00047764967162813475,0.039321964553035736,0.01243469700599978,0.2981158173944568,0.09427249894893266,0.012434697005999779,13.190163774841318
