model,rank,evaluation_role,uncertainty_source,prediction_source,duration_scaling,size_ratio,source_simulation,quantity,mode,loo_eligible,exclusion_reason,observed_absolute,predicted_absolute,absolute_error,relative_error_percent
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,modal_vector_summary,0,True,,0.078664284627166,0.07308516894279964,0.01756032681943183,22.32312529461118
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,field,0,True,,0.11963944204844427,0.12052861366871004,0.0008891716202657635,0.7432094341477462
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,1,True,,0.007463785389378762,0.005800018885519469,0.0016637665038592934,22.291188948531314
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,2,True,,0.010449244762899755,0.011931607849139509,0.0014823630862397536,14.186317957666303
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,3,True,,0.023850112679372086,0.020850075418573116,0.0030000372607989698,12.578713153811202
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,4,True,,0.017166818545739496,0.022357500587690326,0.00519068204195083,30.236715254609987
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,5,True,,0.015141258428796595,0.020064687346575773,0.004923428917779178,32.51664279380829
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,6,True,,0.025969642578556853,0.023316157928949803,0.00265348464960705,10.217640237367123
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,7,True,,0.038469015149169825,0.027942832526358333,0.010526182622811492,27.362755667111614
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,8,True,,0.012824059274767489,0.02751114786888885,0.01468708859412136,114.52761001362144
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,9,True,,0.014656936687552575,0.022214891212764903,0.007557954525212329,51.56571721859816
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,10,True,,0.012619712516445477,0.014579528618936837,0.0019598161024913605,15.529799905801427
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,11,True,,0.010488836362218161,0.01184220665692869,0.0013533702947105281,12.902959374840698
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,12,True,,0.01186097110896142,0.013276498021905447,0.001415526912944028,11.934325612466443
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,13,True,,0.02125485404277218,0.018380853239539474,0.002874000803232704,13.5216209786678
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,14,True,,0.013007916558453065,0.009652432667467585,0.0033554838909854792,25.795705837342197
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,mode,15,True,,0.026425309693103045,0.022372962378451947,0.004052347314651098,15.335098667580624
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,modal_vector_summary,0,True,,0.0742999123447631,0.07448911987899902,0.02234817001176914,30.078326213993588
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.707071,71,field,0,True,,0.12327891588742283,0.1175182768743167,0.005760639013106139,4.672850155793633
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,1,True,,0.005054604402253072,0.008943088824659485,0.003888484422406413,76.92955002914046
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,2,True,,0.013635971581372967,0.013647386883486861,1.141530211389366e-05,0.08371462235582253
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,3,True,,0.01619779440964221,0.024661657940055922,0.008463863530413712,52.25318531870826
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,4,True,,0.02402536602881849,0.021783992313395954,0.002241373715422535,9.329196952645805
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,5,True,,0.02013816005417977,0.018498624139808312,0.001639535914371458,8.141438492694691
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,6,True,,0.01845260267923963,0.02478476778054629,0.006332165101306662,34.31583723650407
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,7,True,,0.02710648407281425,0.031662344240653076,0.0045558601678388246,16.807270745998398
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,8,True,,0.028240634688986393,0.02000170829734969,0.008238926391636703,29.17401284486646
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,9,True,,0.01944829785909036,0.016865308511204876,0.002582989347885485,13.281313185349871
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,10,True,,0.007819514683073688,0.011069518428375922,0.0032500037453022344,41.56272961974574
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,11,True,,0.012550787512134003,0.011558670583440797,0.0009921169286932052,7.904818145746108
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,12,True,,0.010924425416359998,0.00960835189984472,0.0013160735165152777,12.047073107793631
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,13,True,,0.017226519178023054,0.016690705328647613,0.0005358138493754411,3.1104011427857827
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,14,True,,0.010345089439031405,0.011232439388452548,0.0008873499494211432,8.577499060309956
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,mode,15,True,,0.027042983534451268,0.02880412398295292,0.0017611404485016538,6.512374813444893
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,modal_vector_summary,0,True,,0.07197748050538585,0.07466824589658898,0.015726670091173522,21.849431212025745
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.808081,81,field,0,True,,0.11539711170018911,0.12455256447585847,0.009155452775669357,7.933866490052154
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,1,False,endpoint_requires_extrapolation,0.010422392259940206,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,2,False,endpoint_requires_extrapolation,0.016845529004073965,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,3,False,endpoint_requires_extrapolation,0.025473203200739758,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,4,False,endpoint_requires_extrapolation,0.02640116608105241,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,5,False,endpoint_requires_extrapolation,0.021855989850820032,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,6,False,endpoint_requires_extrapolation,0.023599892982535727,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,7,False,endpoint_requires_extrapolation,0.02485567333213632,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,8,False,endpoint_requires_extrapolation,0.02717935731993189,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,9,False,endpoint_requires_extrapolation,0.019073680334857176,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,10,False,endpoint_requires_extrapolation,0.009519324340306367,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,11,False,endpoint_requires_extrapolation,0.012628504804663434,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,12,False,endpoint_requires_extrapolation,0.00735573269072802,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,13,False,endpoint_requires_extrapolation,0.012126556614523049,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,14,False,endpoint_requires_extrapolation,0.009456962218452032,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,mode,15,False,endpoint_requires_extrapolation,0.031182938272802798,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,modal_vector_summary,0,False,endpoint_requires_extrapolation,0.07750056041952443,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.909091,91,field,0,False,endpoint_requires_extrapolation,0.1258262130642941,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,1,False,endpoint_requires_extrapolation,0.006939082335958781,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,2,False,endpoint_requires_extrapolation,0.01142299480078572,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,3,False,endpoint_requires_extrapolation,0.017468593892322488,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,4,False,endpoint_requires_extrapolation,0.028030434187185732,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,5,False,endpoint_requires_extrapolation,0.013224120265452147,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,6,False,endpoint_requires_extrapolation,0.023778011546740037,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,7,False,endpoint_requires_extrapolation,0.017045959504073126,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,8,False,endpoint_requires_extrapolation,0.017974068799227347,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,9,False,endpoint_requires_extrapolation,0.02288845017519136,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,10,False,endpoint_requires_extrapolation,0.01745884678377592,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,11,False,endpoint_requires_extrapolation,0.015406440037563201,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,12,False,endpoint_requires_extrapolation,0.013587294270868135,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,13,False,endpoint_requires_extrapolation,0.025643170717359068,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,14,False,endpoint_requires_extrapolation,0.020454379713692773,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,mode,15,False,endpoint_requires_extrapolation,0.021195859462115496,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,modal_vector_summary,0,False,endpoint_requires_extrapolation,0.07347978985157762,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.0,1,field,0,False,endpoint_requires_extrapolation,0.13211841645049532,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,1,True,,0.012511541231614113,0.008496445295468044,0.004015095936146068,32.09113778885003
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,2,True,,0.02421256207370287,0.014917067044532648,0.009295495029170223,38.39120784027234
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,3,True,,0.012556563259967311,0.023491095709192618,0.010934532449225307,87.08220731134813
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,4,True,,0.02423937485261334,0.026087951949945908,0.0018485770973325696,7.626339823418621
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,5,True,,0.019890848137933976,0.012829408635725964,0.007061439502208012,35.500947235835014
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,6,True,,0.020589507371759956,0.022904282895677357,0.0023147755239174006,11.242500765668089
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,7,True,,0.025957296034609625,0.026654471564612425,0.0006971755300027999,2.6858557573687
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,8,True,,0.019889092864292062,0.016663405614312992,0.00322568724997907,16.218372914183114
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,9,True,,0.02255805633976091,0.02163646130953137,0.0009215950302295418,4.085436335244607
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,10,True,,0.014113553988467914,0.0140878381836237,2.571580484421465e-05,0.18220644399863317
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,11,True,,0.013992744662283004,0.012759859740363005,0.0012328849219199987,8.810887010917885
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,12,True,,0.014589748818265311,0.013729854796612548,0.0008598940216527629,5.893823343800393
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,13,True,,0.021787284116391196,0.023570657861127574,0.001783373744736378,8.185388023625647
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,14,True,,0.017937146716271796,0.01387938186994555,0.004057764846326247,22.622131103188334
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,mode,15,True,,0.02971690907154572,0.020616823124514235,0.009100085947031485,30.622585697329207
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,modal_vector_summary,0,True,,0.07856952296020601,0.07345504920192235,0.01992958979186231,25.36554765892657
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.10101,11,field,0,True,,0.13136084217267183,0.12990127792773112,0.0014595642449407031,1.1111106025204438
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,1,True,,0.010053808254977306,0.010349899752011418,0.00029609149703411185,2.9450680729615746
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,2,True,,0.018411139288279577,0.01955079005131499,0.0011396507630354116,6.190006740978308
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,3,True,,0.029513597526062745,0.01935337632348924,0.010160221202573504,34.42555992573002
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,4,True,,0.024145469712706084,0.02554246867216935,0.0013969989594632658,5.78576012844398
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,5,True,,0.01243469700599978,0.021243649936618047,0.008808952930618267,70.84171754541279
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,6,True,,0.02203055424461468,0.028982538995839704,0.0069519847512250245,31.556104644641074
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,7,True,,0.03626298362515172,0.023404142107342665,0.012858841517809055,35.45996559668153
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,8,True,,0.015352742429398637,0.017845946279222036,0.0024932038498233985,16.23946901531557
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,9,True,,0.02038447244387138,0.020398053663299207,1.3581219427825225e-05,0.06662531721250621
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,10,True,,0.010716829583471482,0.01578820578879323,0.00507137620532175,47.32160911789911
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,11,True,,0.010113279443162808,0.015402188548190764,0.0052889091050279564,52.2966772029975
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,12,True,,0.013872415322356961,0.012437095307526347,0.0014353200148306145,10.346576147539603
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,13,True,,0.021498145004896083,0.020611682235958235,0.0008864627689378485,4.1234384117139475
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,14,True,,0.007304384026198321,0.017733937593072964,0.010429553566874642,142.78484714751318
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,mode,15,True,,0.020037786786912974,0.024349151778309666,0.004311364991396692,21.51617360362632
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,modal_vector_summary,0,True,,0.07633426225119624,0.07786724959614313,0.024247944354357,31.76547940499288
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.20202,21,field,0,True,,0.12768413940496692,0.12952613776799918,0.0018419983630322545,1.4426211208505044
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,1,True,,0.008188258272408728,0.009650414685358778,0.00146215641295005,17.856745162484106
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,2,True,,0.01488901802892712,0.019886102136502604,0.004997084107575484,33.56221409542861
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,3,True,,0.02615018938701116,0.026280037528981406,0.00012984814197024644,0.4965476159600673
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,4,True,,0.02684556249172536,0.02014782298751108,0.006697739504214283,24.949149440540626
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,5,True,,0.022596451735302114,0.015709253673275168,0.006887198062026947,30.479113016081083
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,6,True,,0.03737557061991944,0.022534304469812742,0.014841266150106697,39.70846706537503
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,7,True,,0.02085098818007571,0.031211348586254496,0.010360360406178788,49.687623035912964
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,8,True,,0.015802799694152016,0.01391576858661573,0.0018870311075362863,11.94111894131393
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,9,True,,0.018238050986837506,0.02123887421200436,0.0030008232251668536,16.453639850730557
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,10,True,,0.017462857589118547,0.01294554863171345,0.004517308957405097,25.868097098953164
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,11,True,,0.01681163243409852,0.011532595161140288,0.005279037272958233,31.401098576548236
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,12,True,,0.010284441796787388,0.013274189662938295,0.002989747866150907,29.07058958790386
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,13,True,,0.019436080355525277,0.02146530662422791,0.0020292262687026316,10.440511829463416
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,14,True,,0.01753072846987413,0.00846762876414481,0.009063099705729322,51.698363369804646
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,mode,15,True,,0.018981394485073626,0.018367890533462918,0.0006135039516107083,3.232133192812301
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,modal_vector_summary,0,True,,0.0797284878969906,0.0728371919270547,0.024564847402193085,30.810627481021502
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.30303,31,field,0,True,,0.12769143336332656,0.12403775033806393,0.00365368302526263,2.8613376238534585
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,1,True,,0.00924702111574025,0.007763948478568532,0.0014830726371717184,16.038382724651044
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,2,True,,0.021361064984725633,0.014715264385782733,0.006645800598942901,31.111747488690394
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,3,True,,0.02304647753190006,0.019283855709741306,0.003762621822158755,16.326233876524846
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,4,True,,0.016150176262316063,0.021646466197675587,0.005496289935359524,34.032383585709006
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,5,True,,0.01898381034055056,0.020994141985407017,0.002010331644856457,10.58971623079413
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,6,True,,0.023038054695010808,0.030027728501631656,0.006989673806620848,30.339687526371545
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,7,True,,0.026159713547357258,0.023116046823664544,0.003043666723692714,11.634939037779315
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,8,True,,0.01247879474383282,0.016575307195225788,0.004096512451392968,32.82778934574204
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,9,True,,0.022093275980137342,0.024897551441480446,0.0028042754613431045,12.692891103448172
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,10,True,,0.015174267679955424,0.016969363571581006,0.0017950958916255824,11.8298683632478
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,11,True,,0.01295191087911777,0.015249209169965451,0.0022972982908476807,17.737137880956166
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,12,True,,0.012675964003519629,0.011057845391626148,0.0016181186118934803,12.765250922487558
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,13,True,,0.021432468243559735,0.015661336985472542,0.005771131258087193,26.927049150399963
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,14,True,,0.0096308735020913,0.014556245716522481,0.00492537221443118,51.141490056552584
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,mode,15,True,,0.016697994280012857,0.018074567625067754,0.0013765733450548968,8.243944284390047
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,modal_vector_summary,0,True,,0.0703042637500748,0.07290595895418468,0.015751743069843067,22.405103516678686
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.40404,41,field,0,True,,0.12039136127116092,0.11768443686587944,0.0027069244052814745,2.2484374100435587
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,1,True,,0.0073396344840571765,0.007615542587488033,0.0002759081034308568,3.759153184401375
