model,rank,case_set,case_identifier,evaluation_role,uncertainty_source,duration_scaling,size_ratio,source_simulation,mode,truth_field_norm,projected_coefficient,predicted_coefficient,coefficient_error_absolute,coefficient_error_percent,modal_uncertainty_absolute,modal_uncertainty_percent,coefficient_error_to_uncertainty_ratio,mode_ratio_stable,uncertainty_rule_frozen_before_evaluation,external_test_used_for_selection
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,empirical_primary,1.25,2,3,13.40510556470158,-0.45556588082816085,-0.5005087676204838,0.044942886792322945,0.3352669367309339,0.030534704970841264,0.2277841440595997,1.4718624868077355,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,empirical_primary,1.25,2,4,13.40510556470158,-0.060268544097106976,-0.08714290959314513,0.02687436549603816,0.20047858158464585,0.027813366097345547,0.20748337984434753,0.9662392319570049,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,empirical_primary,1.25,2,5,13.40510556470158,-0.03977773123742383,-0.01007620637832618,0.029701524859097647,0.2215687501731274,0.01888082351642301,0.14084800321259783,1.5731053697558541,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,empirical_primary,1.25,2,6,13.40510556470158,0.010050923170687065,0.018541705804040694,0.008490782633353629,0.06333991621603949,0.032069869265492074,0.2392362306339361,0.2647588789047515,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,inverse_sqrt_sensitivity,1.25,2,1,13.40510556470158,-13.318456684382852,-13.373448346309223,0.05499166192637084,0.4102292343834671,0.009167667396016408,0.06838937113749238,5.998435539913475,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,inverse_sqrt_sensitivity,1.25,2,2,13.40510556470158,-1.4481135312559459,-1.370349855135629,0.07776367612031687,0.5801049140939609,0.016738122972828326,0.12486379082984077,4.645901828212985,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,inverse_sqrt_sensitivity,1.25,2,3,13.40510556470158,-0.45556588082816085,-0.5005087676204838,0.044942886792322945,0.3352669367309339,0.02791597033556977,0.20824879148343525,1.6099346091888462,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,inverse_sqrt_sensitivity,1.25,2,4,13.40510556470158,-0.060268544097106976,-0.08714290959314513,0.02687436549603816,0.20047858158464585,0.025428020465476552,0.1896890728890177,1.0568799695802236,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,inverse_sqrt_sensitivity,1.25,2,5,13.40510556470158,-0.03977773123742383,-0.01007620637832618,0.029701524859097647,0.2215687501731274,0.017261555652786496,0.12876851711067272,1.7206748601655142,True,True,False
validation_selected_rank,6,external,external_simulation_2,external,interpolated_external,inverse_sqrt_sensitivity,1.25,2,6,13.40510556470158,0.010050923170687065,0.018541705804040694,0.008490782633353629,0.06333991621603949,0.029319475001837948,0.21871871773275847,0.28959531617879813,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,empirical_primary,1.3125,10,1,13.789162595949454,-13.763254391980189,-13.731638533067505,0.03161585891268359,0.2292804852556507,0.009064954301624871,0.0657397012947522,3.487701963044262,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,empirical_primary,1.3125,10,2,13.789162595949454,-0.6593733772676107,-0.7154868589010481,0.056113481633437434,0.40693900911662817,0.01694941802785267,0.12291839993845265,3.310643559632972,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,empirical_primary,1.3125,10,3,13.789162595949454,-0.5223225574287046,-0.5400470700180076,0.017724512589302965,0.12853944150683605,0.028285001054230118,0.20512486423605442,0.6266399833367587,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,empirical_primary,1.3125,10,4,13.789162595949454,-0.009906181199481548,-0.042190276509465094,0.032284095309983545,0.2341265837235609,0.028267095580198194,0.20499501244913604,1.142108683164441,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,empirical_primary,1.3125,10,5,13.789162595949454,0.006953748330833827,0.016717781011121646,0.009764032680287818,0.07080946803220659,0.024345705599164453,0.17655680995679873,0.4010576994992875,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,empirical_primary,1.3125,10,6,13.789162595949454,0.028317146087697257,0.01179656103776601,0.016520585049931247,0.11980847230552016,0.03941140756850705,0.28581436540667154,0.4191828221616868,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,inverse_sqrt_sensitivity,1.3125,10,1,13.789162595949454,-13.763254391980189,-13.731638533067505,0.03161585891268359,0.2292804852556507,0.00828752056452188,0.06010169585610896,3.814875470478855,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,inverse_sqrt_sensitivity,1.3125,10,2,13.789162595949454,-0.6593733772676107,-0.7154868589010481,0.056113481633437434,0.40693900911662817,0.015495792453948528,0.11237660261182497,3.6212076149186547,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,inverse_sqrt_sensitivity,1.3125,10,3,13.789162595949454,-0.5223225574287046,-0.5400470700180076,0.017724512589302965,0.12853944150683605,0.025859206798476336,0.18753282963007803,0.685423676272519,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,inverse_sqrt_sensitivity,1.3125,10,4,13.789162595949454,-0.009906181199481548,-0.042190276509465094,0.032284095309983545,0.2341265837235609,0.025842836943833995,0.1874141142655413,1.2492473399940098,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,inverse_sqrt_sensitivity,1.3125,10,5,13.789162595949454,0.006953748330833827,0.016717781011121646,0.009764032680287818,0.07080946803220659,0.022257755427923662,0.1614148449773291,0.43868002377446674,True,True,False
validation_selected_rank,6,external,external_simulation_10,external,interpolated_external,inverse_sqrt_sensitivity,1.3125,10,6,13.789162595949454,0.028317146087697257,0.01179656103776601,0.016520585049931247,0.11980847230552016,0.03603138414522499,0.2613021921708948,0.4585054235869708,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,empirical_primary,1.375,6,1,13.992508553246099,-13.982663484232704,-14.028328940260609,0.04566545602790484,0.3263564632040978,0.009781518882886196,0.06990539863287772,4.668544484211076,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,empirical_primary,1.375,6,2,13.992508553246099,-0.23294164722531308,-0.17228426504244887,0.060657382182864206,0.43349898234503775,0.02132966205133249,0.15243629811027884,2.843804183905242,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,empirical_primary,1.375,6,3,13.992508553246099,-0.4647726686816865,-0.48824790007699026,0.023475231395303775,0.16776999853866656,0.026184426785099753,0.18713175472045912,0.8965340959330206,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,empirical_primary,1.375,6,4,13.992508553246099,0.011107823195160363,0.0149549446918526,0.003847121496692238,0.027494151474359834,0.021028519913158964,0.15028413120591297,0.18294780196512234,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,empirical_primary,1.375,6,5,13.992508553246099,-0.02813253604578519,0.03526566194972208,0.06339819799550728,0.4530867196132579,0.021900690755111314,0.15651725830126872,2.894803579686683,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,empirical_primary,1.375,6,6,13.992508553246099,-0.02139681061443116,-0.0003948175615389182,0.021001993052892243,0.15009455218821377,0.029707859545673003,0.21231260593927687,0.7069507320311542,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,inverse_sqrt_sensitivity,1.375,6,1,13.992508553246099,-13.982663484232704,-14.028328940260609,0.04566545602790484,0.3263564632040978,0.008942630728943425,0.06391013230339487,5.10649018304038,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,inverse_sqrt_sensitivity,1.375,6,2,13.992508553246099,-0.23294164722531308,-0.17228426504244887,0.060657382182864206,0.43349898234503775,0.019500375512431917,0.13936297010808726,3.1105750832435914,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,inverse_sqrt_sensitivity,1.375,6,3,13.992508553246099,-0.4647726686816865,-0.48824790007699026,0.023475231395303775,0.16776999853866656,0.023938783167702714,0.17108285534797257,0.98063595091064,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,inverse_sqrt_sensitivity,1.375,6,4,13.992508553246099,0.011107823195160363,0.0149549446918526,0.003847121496692238,0.027494151474359834,0.019225060096610146,0.13739537855883716,0.20010972539797578,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,inverse_sqrt_sensitivity,1.375,6,5,13.992508553246099,-0.02813253604578519,0.03526566194972208,0.06339819799550728,0.4530867196132579,0.02002243132959704,0.14309393668336956,3.166358618086128,True,True,False
validation_selected_rank,6,external,external_simulation_6,external,interpolated_external,inverse_sqrt_sensitivity,1.375,6,6,13.992508553246099,-0.02139681061443116,-0.0003948175615389182,0.021001993052892243,0.15009455218821377,0.02716003729534093,0.1941041321646369,0.7732681963767021,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,empirical_primary,1.5,1,1,14.433726838114836,-14.416808625250361,-14.452149367358064,0.035340742107702994,0.24484835070024635,0.008132474160926332,0.056343550436683335,4.345632264963446,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,empirical_primary,1.5,1,2,14.433726838114836,0.5505564129301254,0.6020223311477285,0.05146591821760316,0.35656707927780784,0.01627861279786496,0.11278177133627312,3.16156658166556,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,empirical_primary,1.5,1,3,14.433726838114836,-0.39459380770410946,-0.29750412384843217,0.09708968385567729,0.6726584543590961,0.014163664812693412,0.09812895152824788,6.854841959311686,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,empirical_primary,1.5,1,4,14.433726838114836,0.1334012391995818,0.08528289678895606,0.048118342410625736,0.33337434572726327,0.017973952258201926,0.12452745198654094,2.677115289914506,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,empirical_primary,1.5,1,5,14.433726838114836,0.07084044030982976,0.024373198622312853,0.04646724168751691,0.3219351606739006,0.021188603225483365,0.14679925332611304,2.1930299601642043,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,empirical_primary,1.5,1,6,14.433726838114836,0.02721690179904241,-0.012010538220755054,0.039227440019797465,0.27177623949630525,0.024826950234123634,0.17200651302727743,1.5800345853950657,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,inverse_sqrt_sensitivity,1.5,1,1,14.433726838114836,-14.416808625250361,-14.452149367358064,0.035340742107702994,0.24484835070024635,0.007435012312973147,0.051511383001510515,4.753286291945733,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,inverse_sqrt_sensitivity,1.5,1,2,14.433726838114836,0.5505564129301254,0.6020223311477285,0.05146591821760316,0.35656707927780784,0.014882517201439478,0.10310931728415097,3.458146059634672,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,inverse_sqrt_sensitivity,1.5,1,3,14.433726838114836,-0.39459380770410946,-0.29750412384843217,0.09708968385567729,0.6726584543590961,0.012948952581388222,0.08971316089476072,7.497879326180108,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,inverse_sqrt_sensitivity,1.5,1,4,14.433726838114836,0.1334012391995818,0.08528289678895606,0.048118342410625736,0.33337434572726327,0.016432460000254202,0.11384765822823635,2.928249477551223,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,inverse_sqrt_sensitivity,1.5,1,5,14.433726838114836,0.07084044030982976,0.024373198622312853,0.04646724168751691,0.3219351606739006,0.01937141425337489,0.13420937274648434,2.3987531875439285,True,True,False
validation_selected_rank,6,external,external_simulation_1,external,interpolated_external,inverse_sqrt_sensitivity,1.5,1,6,14.433726838114836,0.02721690179904241,-0.012010538220755054,0.039227440019797465,0.27177623949630525,0.02269772728835269,0.15725479318629812,1.728254089999882,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,1,14.61333144880617,-14.587199323915602,-14.603831332414625,0.016632008499023243,0.11381394144989429,0.007184860972126676,0.04916648197091048,2.3148685219583682,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,2,14.61333144880617,0.8434589407731033,0.8752646125154154,0.03180567174231208,0.21764832922413754,0.012676066329631828,0.0867431658143044,2.5091121263670337,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,3,14.61333144880617,-0.19821048046359238,-0.18223377394234386,0.015976706521248524,0.10932966638865728,0.02036178374233699,0.13933704175306608,0.7846417938340615,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,4,14.61333144880617,0.0787227175609859,0.09169622529923407,0.01297350773824818,0.08877857717589814,0.019525493999830973,0.13361425536834792,0.6644394112825257,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,5,14.61333144880617,0.026325520858634995,0.0022668228841781213,0.024058697974456873,0.16463527196888658,0.02051721752318322,0.14040068546354204,1.1726101722746758,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,6,14.61333144880617,-0.030290732705030295,-0.010972470119186659,0.019318262585843637,0.13219615700581291,0.026725369601854867,0.18288348345125768,0.7228436079141393,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,1,14.61333144880617,-14.587199323915602,-14.603831332414625,0.016632008499023243,0.11381394144989429,0.006568668862352375,0.04494983834017533,2.532021151857392,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,2,14.61333144880617,0.8434589407731033,0.8752646125154154,0.03180567174231208,0.21764832922413754,0.011588934360676994,0.07930384937394784,2.7444863136194413,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,3,14.61333144880617,-0.19821048046359238,-0.18223377394234386,0.015976706521248524,0.10932966638865728,0.01861550493031358,0.12738713958229128,0.8582472826311563,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,4,14.61333144880617,0.0787227175609859,0.09169622529923407,0.01297350773824818,0.08877857717589814,0.017850937541631327,0.12215515403976998,0.7267689838694367,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,5,14.61333144880617,0.026325520858634995,0.0022668228841781213,0.024058697974456873,0.16463527196888658,0.018757608311348126,0.12835956247937236,1.282610105463267,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,6,14.61333144880617,-0.030290732705030295,-0.010972470119186659,0.019318262585843637,0.13219615700581291,0.02443333334070081,0.16719892672178377,0.7906519473404582,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,1,14.753224726665227,-14.713050761195177,-14.730220373924633,0.017169612729455608,0.11637871073991682,0.0067176209632617495,0.04553323824262101,2.555906744866248,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,2,14.753224726665227,1.0753643295220308,1.0998863108646795,0.024521981342648713,0.16621438225859375,0.01026886841385165,0.06960422961152028,2.387992557151777,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,3,14.753224726665227,-0.10307983556455531,-0.053572208214820616,0.0495076273497347,0.33557156667080235,0.025192566858690334,0.17075973101092173,1.9651680445042357,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,4,14.753224726665227,0.10748181076964837,0.08301746490396039,0.024464345865687978,0.1658237186712862,0.020029120112377626,0.135760964016068,1.2214388714244848,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,5,14.753224726665227,-0.002217626096664751,-0.018618386277985732,0.01640076018132098,0.11116729044110586,0.019081865855044365,0.129340304974515,0.8594945748968975,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,6,14.753224726665227,0.015309893620405092,-0.008580165090267877,0.02389005871067297,0.16193109746029744,0.02776533314603595,0.1881984017762057,0.8604275909465811,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,1,14.753224726665227,-14.713050761195177,-14.730220373924633,0.017169612729455608,0.11637871073991682,0.0061415005553548015,0.04162819091513295,2.7956706304431327,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,2,14.753224726665227,1.0753643295220308,1.0998863108646795,0.024521981342648713,0.16621438225859375,0.00938818391383508,0.06363479230996,2.6120047889679086,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,3,14.753224726665227,-0.10307983556455531,-0.053572208214820616,0.0495076273497347,0.33557156667080235,0.02303198769320487,0.15611493839429197,2.149516056069314,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,4,14.753224726665227,0.10748181076964837,0.08301746490396039,0.024464345865687978,0.1658237186712862,0.01831137138671011,0.12411775544646743,1.3360193154863065,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,5,14.753224726665227,-0.002217626096664751,-0.018618386277985732,0.01640076018132098,0.11116729044110586,0.017445356084672334,0.11824774859655804,0.9401218353880924,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,6,14.753224726665227,0.015309893620405092,-0.008580165090267877,0.02389005871067297,0.16193109746029744,0.025384106943300098,0.1720580240157288,0.9411423755831021,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,1,15.005398606925535,-14.933296321813074,-14.924338380868642,0.008957940944432252,0.05969812051709068,0.00643988943257925,0.04291715002897029,1.3910085007227357,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,2,15.005398606925535,1.4550041606547617,1.4384875787766096,0.01651658187815208,0.110070930541819,0.011803595773594107,0.07866232735827704,1.3992839296565394,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,3,15.005398606925535,0.18716310998818603,0.20423141626410218,0.017068306275916156,0.11374776987289438,0.02059789635424355,0.13726990461111024,0.8286431770688937,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,4,15.005398606925535,0.04455221008121624,0.0276048779975909,0.01694733208362534,0.11294156541635308,0.02008168425112607,0.133829728734148,0.843919856108435,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,5,15.005398606925535,-0.012460974738630505,-0.030032134115727138,0.017571159377096635,0.11709891777874469,0.017264929252240553,0.11505811811138535,1.0177371201689889,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,6,15.005398606925535,0.00505098600787222,-0.0016505322969843778,0.0067015183048565975,0.04466071498936126,0.02277491922603939,0.15177816879538233,0.29424992634856456,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,1,15.005398606925535,-14.933296321813074,-14.924338380868642,0.008957940944432252,0.05969812051709068,0.005887587993265572,0.03923646513827521,1.5214958918114951,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,2,15.005398606925535,1.4550041606547617,1.4384875787766096,0.01651658187815208,0.110070930541819,0.010791289117853608,0.0719160443553498,1.5305476201936137,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,3,15.005398606925535,0.18716310998818603,0.20423141626410218,0.017068306275916156,0.11374776987289438,0.018831367918874686,0.12549728542488253,0.9063763370481752,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,4,15.005398606925535,0.04455221008121624,0.0276048779975909,0.01694733208362534,0.11294156541635308,0.01835942749006587,0.12235214785692085,0.9230860871231086,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,5,15.005398606925535,-0.012460974738630505,-0.030032134115727138,0.017571159377096635,0.11709891777874469,0.01578424462628693,0.10519043871984801,1.113208759311408,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,6,15.005398606925535,0.00505098600787222,-0.0016505322969843778,0.0067015183048565975,0.04466071498936126,0.020821683724019838,0.13876128365167104,0.32185285271266245,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,1,15.146719417145961,-15.051873340664658,-15.056159484652689,0.004286143988030844,0.02829750700457925,0.008610757215326677,0.05684899137683484,0.49776621043289226,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,2,15.146719417145961,1.6442568771794561,1.6504762920410134,0.006219414861557304,0.04106113469374086,0.015762299402081095,0.10406411426779519,0.3945753536908553,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,3,15.146719417145961,0.3907496201516666,0.3993866998270262,0.008637079675359594,0.05702277461865762,0.02234274125541447,0.14750878153933897,0.38657206725994336,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,4,15.146719417145961,-0.053592169905809166,-0.05528212807508475,0.001689958169275585,0.011157255394607535,0.025599330623367954,0.1690090766082966,0.0660157171349212,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,5,15.146719417145961,-0.018630335452676332,-0.0009618897717942887,0.017668445680882043,0.1166486629499554,0.021276220168637443,0.1404675136752909,0.8304316058416477,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,6,15.146719417145961,-0.01059587791191644,0.008413684027323787,0.01900956193924023,0.12550283276338745,0.02186267613539517,0.14433934856314035,0.8694984009054677,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,1,15.146719417145961,-15.051873340664658,-15.056159484652689,0.004286143988030844,0.02829750700457925,0.007872276585590022,0.051973476029922826,0.5444605434565788,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,2,15.146719417145961,1.6442568771794561,1.6504762920410134,0.006219414861557304,0.04106113469374086,0.01441048416708321,0.09513930885106818,0.43158958362855343,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,3,15.146719417145961,0.3907496201516666,0.3993866998270262,0.008637079675359594,0.05702277461865762,0.02042657044491094,0.13485804999984505,0.4228355268278248,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,4,15.146719417145961,-0.053592169905809166,-0.05528212807508475,0.001689958169275585,0.011157255394607535,0.023403866353868815,0.15451442460455053,0.07220850366017509,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,5,15.146719417145961,-0.018630335452676332,-0.0009618897717942887,0.017668445680882043,0.1166486629499554,0.019451516942702272,0.12842065933223346,0.9083325343173714,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,6,15.146719417145961,-0.01059587791191644,0.008413684027323787,0.01900956193924023,0.12550283276338745,0.019987676941194493,0.13196043572688493,0.9510640979023243,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,1,12.653523937964877,-12.075756462763172,-12.039095579618925,0.03666088314424698,0.289728642581944,0.011361430120566032,0.0897886642192842,3.226784194877442,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,2,12.653523937964877,-3.7606103098640835,-3.794620501597449,0.0340101917333655,0.2687803958810506,0.021150465661210115,0.16715079344617606,1.6080114867513335,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,3,12.653523937964877,0.3656534902391463,0.47323814754108395,0.10758465730193767,0.850234747485221,0.015782849569290037,0.1247308626961705,6.8165546930938135,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,4,12.653523937964877,-0.05287264889450628,0.04210525514476236,0.09497790403926865,0.750604373176255,0.028094139344028785,0.22202620773282616,3.3807016786031405,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,5,12.653523937964877,0.02428874568567061,0.004954246996302404,0.019334498689368207,0.15279932123381165,0.01897664830493025,0.14997125226114955,1.0188574072031986,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,6,12.653523937964877,0.013760548972641461,-0.006378003539132494,0.020138552511773954,0.1591537077774156,0.023850612316759043,0.18848988182018678,0.8443620752505064,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,7,12.653523937964877,0.04020855210471181,-0.006481046960832043,0.04668959906554385,0.3689849507097321,0.024676143904265306,0.19501400578402098,1.892094617647026,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,8,12.653523937964877,0.011730167307201427,-0.006942675263830314,0.01867284257103174,0.14757029474616837,0.020956253158693525,0.16561594431269566,0.891039177167292,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,9,12.653523937964877,-0.002867832624589822,-0.00040295289107160695,0.002464879733518215,0.019479788757681464,0.024811955766879026,0.19608731835117263,0.09934242010895944,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,10,12.653523937964877,-0.002045855392804621,-0.005018453933768402,0.002972598540963781,0.023492258405936817,0.01683254723133954,0.13302655698019564,0.17659825931925935,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,11,12.653523937964877,-0.020626562922596507,0.0022581366089696573,0.022884699531566164,0.18085633412289426,0.01589490279122977,0.12561641222758235,1.439750832838884,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,12,12.653523937964877,0.03265252554583208,-0.00539015419111712,0.038042679736949206,0.3006488937268157,0.015540343357526833,0.12281435143059646,2.4479948004831926,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,13,12.653523937964877,0.024223916266910478,-0.0012621355335472248,0.025486051800457703,0.20141465670279307,0.025439057316716546,0.20104326226776018,1.0018473358959836,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,14,12.653523937964877,0.009979064912991022,0.0008280142581482269,0.009151050654842795,0.07232017499399143,0.020669510486037032,0.16334983509235296,0.4427318518754784,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,15,12.653523937964877,-0.019969340008587938,0.003924342055593347,0.023893682064181285,0.18883025931212813,0.028951192744593342,0.22879944659313373,0.8253090736181654,True,True,False
